chr start end strand gene gene_start gene_end gene_strand breadth expression SI promoter
1531 scaffold_4 2800414 2800422 - No_gene NA NA NA 9 3538 0.112471995509489 scaffold_4_2800414_2800422_-
1532 scaffold_4 2918537 2918550 - No_gene NA NA NA 14 20225 -0.36837968589898 scaffold_4_2918537_2918550_-
1533 scaffold_4 3014634 3014642 - No_gene NA NA NA 9 3731 -1.93398462278382 scaffold_4_3014634_3014642_-
1534 scaffold_4 3014667 3014688 - No_gene NA NA NA 22 2947 -1.03565511496732 scaffold_4_3014667_3014688_-
1535 scaffold_4 3046075 3046081 - No_gene NA NA NA 7 1926 -0.294968864954695 scaffold_4_3046075_3046081_-
1536 scaffold_4 3046244 3046245 - No_gene NA NA NA 2 937 1.02490811667846 scaffold_4_3046244_3046245_-
1537 scaffold_40 264514 264515 + No_gene NA NA NA 2 2796 0.784448684189951 scaffold_40_264514_264515_+
1538 scaffold_40 268403 268404 + No_gene NA NA NA 2 566 0.364204801663973 scaffold_40_268403_268404_+
1539 scaffold_40 406715 406716 + No_gene NA NA NA 2 1818 0.863502804594932 scaffold_40_406715_406716_+
1540 scaffold_40 417485 417493 + No_gene NA NA NA 9 965 -0.808650824552152 scaffold_40_417485_417493_+
1541 scaffold_40 639419 639420 + No_gene NA NA NA 2 1087 0.71556633524542 scaffold_40_639419_639420_+
1542 scaffold_40 752751 752772 + No_gene NA NA NA 22 1929 -2.30212547211557 scaffold_40_752751_752772_+
1543 scaffold_40 881173 881174 + No_gene NA NA NA 2 584 0.312093675702916 scaffold_40_881173_881174_+
1544 scaffold_40 887448 887449 + No_gene NA NA NA 2 1120 0.931575155009843 scaffold_40_887448_887449_+
1545 scaffold_40 218630 218640 - No_gene NA NA NA 11 15709 -1.08049686994694 scaffold_40_218630_218640_-
1546 scaffold_40 218664 218669 - No_gene NA NA NA 6 466 -0.103945844448027 scaffold_40_218664_218669_-
1547 scaffold_402 23489 23495 + No_gene NA NA NA 7 24276 0.861706002311244 scaffold_402_23489_23495_+
1548 scaffold_402 36310 36316 - No_gene NA NA NA 7 1138 -1.97287607632474 scaffold_402_36310_36316_-
1549 scaffold_402 36403 36431 - No_gene NA NA NA 29 4519 -1.83950698129375 scaffold_402_36403_36431_-
1550 scaffold_402 38528 38544 - No_gene NA NA NA 17 3588 -1.67841641044419 scaffold_402_38528_38544_-
1551 scaffold_41 26279 26280 + No_gene NA NA NA 2 558 0.906187324985043 scaffold_41_26279_26280_+
1552 scaffold_41 40306 40307 + No_gene NA NA NA 2 775 -0.991227675280208 scaffold_41_40306_40307_+
1553 scaffold_41 413587 413588 + No_gene NA NA NA 2 440 1.42296930360883 scaffold_41_413587_413588_+
1554 scaffold_41 808449 808453 + No_gene NA NA NA 5 699 -0.187199304238214 scaffold_41_808449_808453_+
1555 scaffold_41 199250 199266 - No_gene NA NA NA 17 1145 -0.48655846826071 scaffold_41_199250_199266_-
1556 scaffold_41 217894 217909 - No_gene NA NA NA 16 10119 -1.37146132726846 scaffold_41_217894_217909_-
1557 scaffold_42 18489 18490 + No_gene NA NA NA 2 1472 0.892157222495756 scaffold_42_18489_18490_+
1558 scaffold_42 20957 20958 + No_gene NA NA NA 2 1236 0.30917489825187 scaffold_42_20957_20958_+
1559 scaffold_42 43220 43221 + No_gene NA NA NA 2 525 0.926600511589262 scaffold_42_43220_43221_+
1560 scaffold_42 43249 43255 + No_gene NA NA NA 7 1202 -1.27380675841168 scaffold_42_43249_43255_+
1561 scaffold_42 614933 614934 + No_gene NA NA NA 2 675 -0.48647755417674 scaffold_42_614933_614934_+
1562 scaffold_42 654560 654578 + No_gene NA NA NA 19 2704 -0.963007479797644 scaffold_42_654560_654578_+
1563 scaffold_42 654758 654759 + No_gene NA NA NA 2 3111 0.851425859870449 scaffold_42_654758_654759_+
1564 scaffold_42 682440 682442 + No_gene NA NA NA 3 11880 0.970248786237119 scaffold_42_682440_682442_+
1565 scaffold_42 684780 684782 + No_gene NA NA NA 3 1047 0.785489393129056 scaffold_42_684780_684782_+
1566 scaffold_42 762120 762121 + No_gene NA NA NA 2 795 0.15251401130381 scaffold_42_762120_762121_+
1567 scaffold_42 839566 839595 + No_gene NA NA NA 30 4162 -2.06171337627352 scaffold_42_839566_839595_+
1568 scaffold_42 867151 867155 + No_gene NA NA NA 5 971 0.125796704704469 scaffold_42_867151_867155_+
1569 scaffold_42 867836 867843 + No_gene NA NA NA 8 4056 0.336599662827027 scaffold_42_867836_867843_+
1570 scaffold_42 874255 874282 + No_gene NA NA NA 28 13869 -0.425639710530023 scaffold_42_874255_874282_+
1571 scaffold_42 875299 875305 + No_gene NA NA NA 7 1852 -0.26918801014591 scaffold_42_875299_875305_+
1572 scaffold_42 936450 936451 + No_gene NA NA NA 2 617 1.13555636640831 scaffold_42_936450_936451_+
1573 scaffold_42 968146 968153 + No_gene NA NA NA 8 10541 0.0431520823225309 scaffold_42_968146_968153_+
1574 scaffold_42 35270 35290 - No_gene NA NA NA 21 4119 -1.51028385756411 scaffold_42_35270_35290_-
1575 scaffold_42 103912 103913 - No_gene NA NA NA 2 551 -0.564939634257313 scaffold_42_103912_103913_-
1576 scaffold_42 163159 163170 - No_gene NA NA NA 12 2063 -0.588277833047783 scaffold_42_163159_163170_-
1577 scaffold_42 253451 253453 - No_gene NA NA NA 3 902 0.125728274224108 scaffold_42_253451_253453_-
1578 scaffold_42 261306 261325 - No_gene NA NA NA 20 19880 -0.171141649031261 scaffold_42_261306_261325_-
1579 scaffold_42 582335 582336 - No_gene NA NA NA 2 911 0.127726195762883 scaffold_42_582335_582336_-
1580 scaffold_42 647958 647963 - No_gene NA NA NA 6 1412 0.292503312732551 scaffold_42_647958_647963_-
1581 scaffold_42 648657 648658 - No_gene NA NA NA 2 1627 0.457069897721517 scaffold_42_648657_648658_-
1582 scaffold_42 691709 691716 - No_gene NA NA NA 8 1823 -0.906339077719629 scaffold_42_691709_691716_-
1583 scaffold_42 732084 732091 - No_gene NA NA NA 8 2413 -0.636809344900609 scaffold_42_732084_732091_-
1584 scaffold_422 18667 18668 + No_gene NA NA NA 2 813 -0.0158260304710565 scaffold_422_18667_18668_+
1585 scaffold_43 20042 20054 + No_gene NA NA NA 13 808 -0.318463544638827 scaffold_43_20042_20054_+
1586 scaffold_43 20138 20157 + No_gene NA NA NA 20 1536 -1.83245160138967 scaffold_43_20138_20157_+
1587 scaffold_43 20360 20365 + No_gene NA NA NA 6 1567 -0.683737032703356 scaffold_43_20360_20365_+
1588 scaffold_43 21377 21378 + No_gene NA NA NA 2 1430 -0.722625737005557 scaffold_43_21377_21378_+
1589 scaffold_43 113383 113394 + No_gene NA NA NA 12 664 -1.2770608335104 scaffold_43_113383_113394_+
1590 scaffold_43 157300 157329 + No_gene NA NA NA 30 6862 -0.755671506193907 scaffold_43_157300_157329_+
1591 scaffold_43 157589 157590 + No_gene NA NA NA 2 737 -0.921383968059038 scaffold_43_157589_157590_+
1592 scaffold_43 157662 157664 + No_gene NA NA NA 3 843 -0.337874234632909 scaffold_43_157662_157664_+
1593 scaffold_43 176570 176571 + No_gene NA NA NA 2 1479 0.738440409778693 scaffold_43_176570_176571_+
1594 scaffold_43 245944 245945 + No_gene NA NA NA 2 931 1.07043959365843 scaffold_43_245944_245945_+
1595 scaffold_43 290153 290155 + No_gene NA NA NA 3 2415 0.0137033124713175 scaffold_43_290153_290155_+
1596 scaffold_43 426201 426225 + No_gene NA NA NA 25 3771 -0.461008070295144 scaffold_43_426201_426225_+
1597 scaffold_43 428018 428026 + No_gene NA NA NA 9 8739 0.136478318257413 scaffold_43_428018_428026_+
1598 scaffold_43 438096 438097 + No_gene NA NA NA 2 1946 0.834063231817724 scaffold_43_438096_438097_+
1599 scaffold_43 489597 489646 + No_gene NA NA NA 50 12377 -1.39211555075391 scaffold_43_489597_489646_+
1600 scaffold_43 584012 584025 + No_gene NA NA NA 14 5546 -0.948989569102259 scaffold_43_584012_584025_+
1601 scaffold_43 606977 606978 + No_gene NA NA NA 2 2542 0.518231033314347 scaffold_43_606977_606978_+
1602 scaffold_43 607076 607081 + No_gene NA NA NA 6 4636 -0.0980490450841347 scaffold_43_607076_607081_+
1603 scaffold_43 609867 609872 + No_gene NA NA NA 6 7479 -0.0454187996550619 scaffold_43_609867_609872_+
1604 scaffold_43 754420 754432 + No_gene NA NA NA 13 462 -1.20678104183407 scaffold_43_754420_754432_+
1605 scaffold_43 850817 850818 + No_gene NA NA NA 2 811 0.384399811375155 scaffold_43_850817_850818_+
1606 scaffold_43 1025643 1025644 + No_gene NA NA NA 2 295 1.13323492027208 scaffold_43_1025643_1025644_+
1607 scaffold_43 174930 174944 - No_gene NA NA NA 15 1856 -1.22107472256974 scaffold_43_174930_174944_-
1608 scaffold_43 440930 440952 - No_gene NA NA NA 23 2609 -0.665190333005399 scaffold_43_440930_440952_-
1609 scaffold_43 544911 544915 - No_gene NA NA NA 5 2071 0.274145510338038 scaffold_43_544911_544915_-
1610 scaffold_43 583178 583184 - No_gene NA NA NA 7 25196 0.542566675157058 scaffold_43_583178_583184_-
1611 scaffold_43 680430 680456 - No_gene NA NA NA 27 7870 -1.68542765152681 scaffold_43_680430_680456_-
1612 scaffold_43 680478 680483 - No_gene NA NA NA 6 2136 -0.707849900847564 scaffold_43_680478_680483_-
1613 scaffold_43 726729 726730 - No_gene NA NA NA 2 2111 1.19619839414624 scaffold_43_726729_726730_-
1614 scaffold_43 778620 778626 - No_gene NA NA NA 7 3410 0.49175293933847 scaffold_43_778620_778626_-
1615 scaffold_43 783261 783262 - No_gene NA NA NA 2 214 0.470847642277725 scaffold_43_783261_783262_-
1616 scaffold_43 785106 785107 - No_gene NA NA NA 2 876 -1.28749555916336 scaffold_43_785106_785107_-
1617 scaffold_43 808231 808236 - No_gene NA NA NA 6 4922 0.703282883307543 scaffold_43_808231_808236_-
1618 scaffold_43 824786 824787 - No_gene NA NA NA 2 375 1.2213102576289 scaffold_43_824786_824787_-
1619 scaffold_43 1007696 1007723 - No_gene NA NA NA 28 5948 -1.07123550523429 scaffold_43_1007696_1007723_-
1620 scaffold_44 42048 42082 + No_gene NA NA NA 35 39806 -0.748157091348138 scaffold_44_42048_42082_+
1621 scaffold_44 809097 809102 - No_gene NA NA NA 6 1095 -0.935200551596696 scaffold_44_809097_809102_-
1622 scaffold_44 815264 815268 - No_gene NA NA NA 5 1318 -1.46548263611122 scaffold_44_815264_815268_-
1623 scaffold_45 278821 278847 + No_gene NA NA NA 27 3076 -0.863528831095278 scaffold_45_278821_278847_+
1624 scaffold_45 47773 47788 - No_gene NA NA NA 16 1796 -1.13155499377797 scaffold_45_47773_47788_-
1625 scaffold_45 202556 202557 - No_gene NA NA NA 2 846 0.98958634697604 scaffold_45_202556_202557_-
1626 scaffold_45 271354 271361 - No_gene NA NA NA 8 1083 -1.57952110053349 scaffold_45_271354_271361_-
1627 scaffold_45 565467 565468 - No_gene NA NA NA 2 1097 0.860278500160366 scaffold_45_565467_565468_-
1628 scaffold_4547 4360 4361 + No_gene NA NA NA 2 116 1.52016797638387 scaffold_4547_4360_4361_+
1629 scaffold_4553 4255 4256 - No_gene NA NA NA 2 776 -0.972193619401666 scaffold_4553_4255_4256_-
1630 scaffold_46 129691 129692 + No_gene NA NA NA 2 179 1.39644317018238 scaffold_46_129691_129692_+
1631 scaffold_46 498994 498995 + No_gene NA NA NA 2 360 0.926226067280556 scaffold_46_498994_498995_+
1632 scaffold_46 537208 537211 + No_gene NA NA NA 4 848 0.0600281746110718 scaffold_46_537208_537211_+
1633 scaffold_46 298296 298297 - No_gene NA NA NA 2 409 -0.232002753299482 scaffold_46_298296_298297_-
1634 scaffold_46 388901 388904 - No_gene NA NA NA 4 3368 -1.05725054771206 scaffold_46_388901_388904_-
1635 scaffold_46 393130 393135 - No_gene NA NA NA 6 2543 -0.0421914940941868 scaffold_46_393130_393135_-
1636 scaffold_46 413835 413836 - No_gene NA NA NA 2 606 1.26363626466403 scaffold_46_413835_413836_-
1637 scaffold_46 464936 464940 - No_gene NA NA NA 5 1828 -0.353910180986936 scaffold_46_464936_464940_-
1638 scaffold_46 474222 474225 - No_gene NA NA NA 4 1859 -0.144000769544571 scaffold_46_474222_474225_-
1639 scaffold_46 725790 725809 - No_gene NA NA NA 20 12065 -1.47483237795216 scaffold_46_725790_725809_-
1640 scaffold_47 276135 276136 + No_gene NA NA NA 2 279 0.839998603167181 scaffold_47_276135_276136_+
1641 scaffold_47 301240 301241 + No_gene NA NA NA 2 530 0.855183738260568 scaffold_47_301240_301241_+
1642 scaffold_47 301290 301291 + No_gene NA NA NA 2 507 0.180019939321542 scaffold_47_301290_301291_+
1643 scaffold_47 310159 310160 + No_gene NA NA NA 2 3044 1.39695322817518 scaffold_47_310159_310160_+
1644 scaffold_47 336674 336725 + No_gene NA NA NA 52 11307 -1.60422076543552 scaffold_47_336674_336725_+
1645 scaffold_47 338658 338659 + No_gene NA NA NA 2 574 1.11074273400609 scaffold_47_338658_338659_+
1646 scaffold_47 346521 346522 + No_gene NA NA NA 2 676 0.395021726310761 scaffold_47_346521_346522_+
1647 scaffold_47 346656 346663 + No_gene NA NA NA 8 4480 -0.934124035998484 scaffold_47_346656_346663_+
1648 scaffold_47 377974 377975 + No_gene NA NA NA 2 387 0.736131302481889 scaffold_47_377974_377975_+
1649 scaffold_47 378198 378203 + No_gene NA NA NA 6 793 -1.49504217496871 scaffold_47_378198_378203_+
1650 scaffold_47 378371 378374 + No_gene NA NA NA 4 608 -0.845005484019315 scaffold_47_378371_378374_+
1651 scaffold_47 696521 696522 + No_gene NA NA NA 2 1318 0.585254074987794 scaffold_47_696521_696522_+
1652 scaffold_47 725675 725682 + No_gene NA NA NA 8 4710 0.501408551375042 scaffold_47_725675_725682_+
1653 scaffold_47 730233 730238 + No_gene NA NA NA 6 1317 -0.75480535901903 scaffold_47_730233_730238_+
1654 scaffold_47 730477 730485 + No_gene NA NA NA 9 1995 -0.200682659909631 scaffold_47_730477_730485_+
1655 scaffold_47 756944 756961 + No_gene NA NA NA 18 1336 -1.68625531300197 scaffold_47_756944_756961_+
1656 scaffold_47 764874 764878 + No_gene NA NA NA 5 3505 0.645865805195311 scaffold_47_764874_764878_+
1657 scaffold_47 766649 766650 + No_gene NA NA NA 2 1351 1.6470833017394 scaffold_47_766649_766650_+
1658 scaffold_47 782706 782707 + No_gene NA NA NA 2 856 -1.33624074364575 scaffold_47_782706_782707_+
1659 scaffold_47 782735 782746 + No_gene NA NA NA 12 4309 -1.1986809167532 scaffold_47_782735_782746_+
1660 scaffold_47 90183 90184 - No_gene NA NA NA 2 822 -0.913913599547128 scaffold_47_90183_90184_-
1661 scaffold_47 139499 139502 - No_gene NA NA NA 4 1171 -1.9885259102086 scaffold_47_139499_139502_-
1662 scaffold_47 149537 149538 - No_gene NA NA NA 2 2050 0.855114359556614 scaffold_47_149537_149538_-
1663 scaffold_47 179689 179698 - No_gene NA NA NA 10 130955 0.825720922409519 scaffold_47_179689_179698_-
1664 scaffold_47 297300 297313 - No_gene NA NA NA 14 1539 -0.796556833094166 scaffold_47_297300_297313_-
1665 scaffold_47 297587 297591 - No_gene NA NA NA 5 2846 0.000129755033026813 scaffold_47_297587_297591_-
1666 scaffold_47 396038 396039 - No_gene NA NA NA 2 762 0.80139083524519 scaffold_47_396038_396039_-
1667 scaffold_47 535535 535537 - No_gene NA NA NA 3 845 -0.108790419116734 scaffold_47_535535_535537_-
1668 scaffold_47 603313 603325 - No_gene NA NA NA 13 1210 -2.39543251393149 scaffold_47_603313_603325_-
1669 scaffold_47 603372 603398 - No_gene NA NA NA 27 12543 -0.661705560781623 scaffold_47_603372_603398_-
1670 scaffold_47 628134 628172 - No_gene NA NA NA 39 2953 -2.4335516720305 scaffold_47_628134_628172_-
1671 scaffold_47 649347 649356 - No_gene NA NA NA 10 6304 0.026965138148948 scaffold_47_649347_649356_-
1672 scaffold_47 683534 683538 - No_gene NA NA NA 5 6757 -0.0800821108341796 scaffold_47_683534_683538_-
1673 scaffold_47 813210 813212 - No_gene NA NA NA 3 10718 1.44352445740779 scaffold_47_813210_813212_-
1674 scaffold_47 865267 865268 - No_gene NA NA NA 2 423 0.68836516311461 scaffold_47_865267_865268_-
1675 scaffold_47 868477 868478 - No_gene NA NA NA 2 215 1.62810045679683 scaffold_47_868477_868478_-
1676 scaffold_47 883731 883735 - No_gene NA NA NA 5 4488 0.359905492275799 scaffold_47_883731_883735_-
1677 scaffold_47 902201 902205 - No_gene NA NA NA 5 1582 -1.42621436676458 scaffold_47_902201_902205_-
1678 scaffold_47 930976 930977 - No_gene NA NA NA 2 1143 -0.0252166849206428 scaffold_47_930976_930977_-
1679 scaffold_471 20624 20631 + No_gene NA NA NA 8 6811 0.130558798562639 scaffold_471_20624_20631_+
1680 scaffold_471 21711 21712 + No_gene NA NA NA 2 701 0.421303468317637 scaffold_471_21711_21712_+
1681 scaffold_48 44224 44233 + No_gene NA NA NA 10 2803 -0.391424336191517 scaffold_48_44224_44233_+
1682 scaffold_48 44253 44302 + No_gene NA NA NA 50 9448 -2.78293865846953 scaffold_48_44253_44302_+
1683 scaffold_48 44331 44341 + No_gene NA NA NA 11 23831 -0.463775059172178 scaffold_48_44331_44341_+
1684 scaffold_48 799500 799504 - No_gene NA NA NA 5 664 -0.214671196396113 scaffold_48_799500_799504_-
1685 scaffold_49 4917 4922 + No_gene NA NA NA 6 12985 0.366946700141174 scaffold_49_4917_4922_+
1686 scaffold_49 67948 67952 + No_gene NA NA NA 5 4564 0.187769443284283 scaffold_49_67948_67952_+
1687 scaffold_49 68004 68009 + No_gene NA NA NA 6 1707 -1.02940477503353 scaffold_49_68004_68009_+
1688 scaffold_49 68129 68130 + No_gene NA NA NA 2 586 -0.317209381637219 scaffold_49_68129_68130_+
1689 scaffold_49 286729 286752 + No_gene NA NA NA 24 1919 -1.77673505101088 scaffold_49_286729_286752_+
1690 scaffold_49 468514 468515 + No_gene NA NA NA 2 737 0.791283984452882 scaffold_49_468514_468515_+
1691 scaffold_49 873326 873330 + No_gene NA NA NA 5 1152 -1.20536186931816 scaffold_49_873326_873330_+
1692 scaffold_5 65875 65923 + No_gene NA NA NA 49 3731 -2.56623868322072 scaffold_5_65875_65923_+
1693 scaffold_5 131498 131499 + No_gene NA NA NA 2 575 0.981683386452785 scaffold_5_131498_131499_+
1694 scaffold_5 204123 204124 + No_gene NA NA NA 2 312 0.404607777059152 scaffold_5_204123_204124_+
1695 scaffold_5 388797 388798 + No_gene NA NA NA 2 810 -0.794811580345294 scaffold_5_388797_388798_+
1696 scaffold_5 589344 589345 + No_gene NA NA NA 2 1407 -0.322829788233048 scaffold_5_589344_589345_+
1697 scaffold_5 668154 668159 + No_gene NA NA NA 6 4649 -0.571412333973246 scaffold_5_668154_668159_+
1698 scaffold_5 859802 859811 + No_gene NA NA NA 10 2797 -0.842089653440631 scaffold_5_859802_859811_+
1699 scaffold_5 942034 942043 + No_gene NA NA NA 10 3286 -0.415531869759547 scaffold_5_942034_942043_+
1700 scaffold_5 948001 948002 + No_gene NA NA NA 2 936 0.732042257298625 scaffold_5_948001_948002_+
1701 scaffold_5 962690 962698 + No_gene NA NA NA 9 855 -1.01289500329765 scaffold_5_962690_962698_+
1702 scaffold_5 962723 962738 + No_gene NA NA NA 16 2700 -2.12575681184337 scaffold_5_962723_962738_+
1703 scaffold_5 963582 963585 + No_gene NA NA NA 4 819 0.0588937165898129 scaffold_5_963582_963585_+
1704 scaffold_5 1022810 1022833 + No_gene NA NA NA 24 75782 -0.675917125707134 scaffold_5_1022810_1022833_+
1705 scaffold_5 1097104 1097105 + No_gene NA NA NA 2 640 0.93904363831708 scaffold_5_1097104_1097105_+
1706 scaffold_5 1100447 1100448 + No_gene NA NA NA 2 652 0.668734408413733 scaffold_5_1100447_1100448_+
1707 scaffold_5 1101456 1101457 + No_gene NA NA NA 2 373 0.161564608571792 scaffold_5_1101456_1101457_+
1708 scaffold_5 1227334 1227335 + No_gene NA NA NA 2 620 0.338034736094107 scaffold_5_1227334_1227335_+
1709 scaffold_5 1330643 1330644 + No_gene NA NA NA 2 1451 1.12186476516358 scaffold_5_1330643_1330644_+
1710 scaffold_5 1335196 1335197 + No_gene NA NA NA 2 481 0.838791881872534 scaffold_5_1335196_1335197_+
1711 scaffold_5 1340008 1340009 + No_gene NA NA NA 2 306 0.0191538411072083 scaffold_5_1340008_1340009_+
1712 scaffold_5 1432917 1432922 + No_gene NA NA NA 6 11792 0.425317514954701 scaffold_5_1432917_1432922_+
1713 scaffold_5 1453692 1453695 + No_gene NA NA NA 4 2612 0.473309071174725 scaffold_5_1453692_1453695_+
1714 scaffold_5 1505880 1505882 + No_gene NA NA NA 3 558 0.824334958960363 scaffold_5_1505880_1505882_+
1715 scaffold_5 1515264 1515265 + No_gene NA NA NA 2 2183 1.11408703535409 scaffold_5_1515264_1515265_+
1716 scaffold_5 1552878 1552879 + No_gene NA NA NA 2 580 0.249337190981726 scaffold_5_1552878_1552879_+
1717 scaffold_5 1638837 1638841 + No_gene NA NA NA 5 6481 0.465357572444853 scaffold_5_1638837_1638841_+
1718 scaffold_5 1640418 1640421 + No_gene NA NA NA 4 2550 0.250465897566352 scaffold_5_1640418_1640421_+
1719 scaffold_5 1644004 1644005 + No_gene NA NA NA 2 1124 -0.0844454392861977 scaffold_5_1644004_1644005_+
1720 scaffold_5 1658402 1658403 + No_gene NA NA NA 2 384 1.52680411275582 scaffold_5_1658402_1658403_+
1721 scaffold_5 1674281 1674287 + No_gene NA NA NA 7 1522 -0.223446233087908 scaffold_5_1674281_1674287_+
1722 scaffold_5 1720045 1720050 + No_gene NA NA NA 6 4835 0.168526450718311 scaffold_5_1720045_1720050_+
1723 scaffold_5 1736866 1736925 + No_gene NA NA NA 60 12017 -2.69284869208483 scaffold_5_1736866_1736925_+
