Promoter_ID,mat_females_1,mat_females_2,mat_females_3,mat_males_1,mat_males_2,pE_females_1,pE_females_2,pE_females_3,logFC,AveExpr,t,P.Value,adj.P.Val,B,FDR,tw_dis,chr,start,end,strand,de
scaffold_90_357095_357101_-,17.32814188,15.70472663,18.19853214,36.86091188,35.32023813,34.19527526,36.77625181,30.14893445,0.655285561,5.008315811,5.784179858,0.000406442,0.003794383,-0.117168863,0.003794383,0.017951912,scaffold_90,357095,357101,-,1
scaffold_12_1112346_1112347_+,8.737000299,6.967621622,7.967153907,12.86148985,14.45862989,6.453455334,6.665004088,8.359034751,0.903263003,3.45305355,5.783094844,0.000406947,0.003795389,0.133385191,0.003795389,0.022934407,scaffold_12,1112346,1112347,+,1
scaffold_3_1434514_1434515_+,1.39E-17,1.39E-17,1.39E-17,11.61772439,11.6997917,0,0,5.661151456,4.078706061,0.860001926,5.779129261,0.000408801,0.003804588,0.224965353,0.003804588,0.032050836,scaffold_3,1434514,1434515,+,1
scaffold_39_477637_477644_+,42.85170906,42.72441109,41.63701756,75.35709074,65.56388619,44.87825298,56.51451104,43.26995042,0.710532835,5.919223376,5.779908522,0.000408436,0.003804588,-0.162798749,0.003804588,0.016899115,scaffold_39,477637,477644,+,1
scaffold_6_2211545_2211548_-,19.44130755,22.9206155,17.94433961,66.88794084,45.47797981,18.84812035,24.47690666,9.498364722,1.65229917,4.864403611,5.778427768,0.00040913,0.003804588,-0.128537123,0.003804588,0.034692464,scaffold_6,2211545,2211548,-,1
scaffold_49_448110_448202_+,156.4293421,171.8392687,151.9378292,77.76471289,50.99720573,103.7439692,119.0271544,96.95394382,-0.968132508,7.020894314,-5.777546188,0.000409544,0.003804727,-0.164282361,0.003804727,0.019164316,scaffold_49,448110,448202,+,1
scaffold_51_559471_559481_+,7.022370595,4.380466886,8.137279688,12.48205057,15.34119129,2.95637061,4.724131292,5.461383113,1.408223828,3.093646703,5.773857767,0.00041128,0.003817138,0.295118724,0.003817138,0.025267738,scaffold_51,559471,559481,+,1
scaffold_14_1556663_1556736_-,15.38365393,17.60286666,15.56039261,27.73668511,27.48338829,16.72552266,20.10956939,13.61398413,0.809625313,4.511937983,5.772118152,0.000412101,0.003821046,-0.091079948,0.003821046,0.020287705,scaffold_14,1556663,1556736,-,1
scaffold_12_878666_878692_-,457.8153277,555.2528131,473.3107297,201.7123589,142.6079935,271.8829335,228.4691315,236.038273,-0.958350263,8.43575549,-5.766484788,0.000414774,0.003842096,-0.153381523,0.003842096,0.020561139,scaffold_12,878666,878692,-,1
scaffold_15_105828_105914_-,10.84578784,14.03877844,5.454163615,135.5677657,50.23006051,37.07536009,26.9410022,25.8847339,2.337407039,4.92792586,5.76469255,0.000415628,0.003842843,-0.113869329,0.003842843,0.078607505,scaffold_15,105828,105914,-,1
scaffold_43_1005488_1005521_+,87.18079204,82.58664131,83.36072166,134.4333457,139.6229639,100.039391,115.9732701,90.81360876,0.63700956,6.932588875,5.764625716,0.00041566,0.003842843,-0.168598563,0.003842843,0.013870157,scaffold_43,1005488,1005521,+,1
scaffold_52_222939_223000_-,3.50567092,4.221652577,0.017392716,15.11129504,16.55581278,1.39E-17,1.39E-17,1.39E-17,4.060330665,1.286784146,5.763626842,0.000416137,0.003843529,0.339007545,0.003843529,0.028082478,scaffold_52,222939,223000,-,1
scaffold_121_116756_116832_-,153.4651605,170.7461438,150.3252489,86.10338847,74.72502932,111.7939683,109.9309647,113.3402436,-0.649032716,7.128226609,-5.762506415,0.000416673,0.003844756,-0.18056922,0.003844756,0.012205353,scaffold_121,116756,116832,-,1
scaffold_28_62237_62302_-,141.843215,158.6035443,152.6715809,64.7259034,61.36873618,77.27542054,95.23278692,69.67622941,-0.722563931,6.838044254,-5.759342584,0.00041819,0.003851305,-0.18811337,0.003851305,0.015712553,scaffold_28,62237,62302,-,1
scaffold_32_1024220_1024230_+,6.866019899,4.92284249,7.198622254,20.24623539,18.21250321,4.561683324,0,3.756667695,2.453214634,2.784719091,5.759847659,0.000417948,0.003851305,0.473723574,0.003851305,0.02603536,scaffold_32,1024220,1024230,+,1
scaffold_41_217861_218018_-,137.5203749,117.4090301,137.5778681,176.5274173,198.5616374,97.27322595,116.4256504,115.2237387,0.721827777,7.318114255,5.756881812,0.000419374,0.003858487,-0.168897045,0.003858487,0.014319603,scaffold_41,217861,218018,-,1
scaffold_29_1129200_1129223_-,3.59384969,3.415873143,4.35712297,12.37910916,9.603679632,4.442777804,5.838259902,4.5972521,1.316638976,2.82919427,5.751921215,0.000421773,0.003876814,0.355012391,0.003876814,0.024911343,scaffold_29,1129200,1129223,-,1
scaffold_3_1119440_1119458_+,20.50134782,18.28271948,10.11002754,46.39060588,31.57031003,14.30167384,11.94648606,9.526908286,1.538330832,4.429590687,5.749809488,0.000422798,0.003878767,-0.131846055,0.003878767,0.030006113,scaffold_3,1119440,1119458,+,1
scaffold_6_883941_883957_+,6.792767633,6.418968724,7.298651461,12.49018224,13.13446215,6.665044206,6.849967347,8.700602427,0.888392254,3.376932229,5.749911608,0.000422749,0.003878767,0.122712411,0.003878767,0.023004048,scaffold_6,883941,883957,+,1
scaffold_39_691003_691063_+,160.8552211,156.2864965,137.0668293,492.9954409,289.2980558,227.9327376,225.7041159,216.4405427,1.113058877,8.034907294,5.747357401,0.000423992,0.003885987,-0.17150506,0.003885987,0.02989451,scaffold_39,691003,691063,+,1
scaffold_20_659290_659305_+,242.8975888,244.5989926,216.7176704,440.7143349,356.5116938,276.9559556,246.8091525,260.2491599,0.754290143,8.373746011,5.745586834,0.000424857,0.003890175,-0.171969985,0.003890175,0.013820692,scaffold_20,659290,659305,+,1
scaffold_58_377451_377511_+,49.10043254,55.13144186,44.88421167,26.62541918,22.1865655,39.2769532,40.75524427,36.11922076,-0.760716934,5.509720606,-5.743594098,0.000425833,0.003895368,-0.147259389,0.003895368,0.016895518,scaffold_58,377451,377511,+,1
scaffold_39_609128_609157_+,11.47546642,11.19536481,11.66397007,26.23289015,27.48299067,20.24333954,12.95814963,11.0539071,1.116822013,4.243088167,5.741150402,0.000427032,0.0039026,-0.108128653,0.0039026,0.023239344,scaffold_39,609128,609157,+,1
scaffold_25_741637_741658_-,1.39E-17,1.39E-17,1.39E-17,24.46002038,34.3239507,4.454731205,4.080968573,0,4.851837984,1.541134133,5.736613204,0.000429269,0.00391929,0.328870102,0.00391929,0.03095541,scaffold_25,741637,741658,-,1
scaffold_43_784599_784629_-,4.287821779,3.142930442,3.136718606,11.8677312,11.92055036,4.861247765,6.202926852,8.364908681,1.323708733,2.946831392,5.733191174,0.000430965,0.003927257,0.311138784,0.003927257,0.024769125,scaffold_43,784599,784629,-,1
scaffold_75_335235_335264_-,91.34089741,60.90355095,63.85918608,466.1115941,309.3845949,187.1456026,161.2923199,310.8175271,1.705472447,7.598466286,5.733652265,0.000430736,0.003927257,-0.19117355,0.003927257,0.05598424,scaffold_75,335235,335264,-,1
scaffold_191_84267_84370_+,11.41679909,15.28441556,16.29248224,6.615918067,7.615583962,28.79456966,27.13011007,30.51462307,-1.373820047,4.262246381,-5.729807372,0.000432649,0.003938841,0.23225238,0.003938841,0.020241995,scaffold_191,84267,84370,+,1
scaffold_155_211173_211177_-,55.69599434,45.18751651,40.06107625,98.82471553,102.426935,53.26286697,57.07219907,33.69264554,1.174651822,6.085593302,5.722652715,0.000436234,0.003961686,-0.228735574,0.003961686,0.025164516,scaffold_155,211173,211177,-,1
scaffold_24_757909_757932_+,34.7528503,43.11977949,37.65509738,10.61993858,10.26508476,13.541582,20.11485637,13.27765407,-1.108364771,4.588600117,-5.722314265,0.000436404,0.003961686,-0.005542479,0.003961686,0.021045875,scaffold_24,757909,757932,+,1
scaffold_26_458856_458952_+,100.7755834,102.9216577,105.3482033,164.8200064,144.5919833,111.9028288,115.8691641,101.217716,0.612619387,7.122334764,5.72369892,0.000435708,0.003961686,-0.215338382,0.003961686,0.012480583,scaffold_26,458856,458952,+,1
scaffold_173_163736_163760_-,22.25932758,25.52209675,25.50212434,7.131658093,4.636833881,12.27805591,13.80375804,11.75260758,-1.450223384,4.041642812,-5.719370708,0.000437889,0.003963851,0.356693011,0.003963851,0.020610116,scaffold_173,163736,163760,-,1
scaffold_18_1019591_1019599_+,21.30123206,20.06539394,18.03578342,59.8896999,40.51103031,33.04996316,21.84034515,26.07004698,1.161897752,5.072588836,5.720657126,0.000437239,0.003963851,-0.210914318,0.003963851,0.025263533,scaffold_18,1019591,1019599,+,1
scaffold_28_1076905_1076915_+,40.89288568,38.35896852,37.28050269,45.58473304,54.19219397,29.96851957,26.67062889,24.87006128,0.683570531,5.444272363,5.719960191,0.000437591,0.003963851,-0.226923562,0.003963851,0.017039962,scaffold_28,1076905,1076915,+,1
scaffold_3_1588432_1588513_+,115.8397732,120.3899651,118.252991,70.84379505,69.75678555,96.64722189,102.4321939,106.7008763,-0.563217373,6.87490995,-5.713176835,0.000441032,0.003988515,-0.245489847,0.003988515,0.011586418,scaffold_3,1588432,1588513,+,1
scaffold_121_164656_164657_-,5.780200498,6.686111941,5.790597348,8.736317169,10.70571808,1.39E-17,1.39E-17,1.39E-17,2.571693278,1.723914412,5.711116708,0.000442082,0.003994232,0.366688782,0.003994232,0.025685956,scaffold_121,164656,164657,-,1
scaffold_113_117024_117051_-,5.148334891,3.284410519,5.303474637,36.53717977,18.65774537,9.971157177,4.529831147,3.90235459,2.345903659,3.286598564,5.709827179,0.000442742,0.003996402,0.198217885,0.003996402,0.040319286,scaffold_113,117024,117051,-,1
scaffold_204_90806_90819_+,39.10375418,42.16703082,33.88623173,4.627479367,3.311919657,13.22617289,14.25987687,16.71396404,-2.378902939,4.235258392,-5.70705713,0.000444161,0.004001644,0.450088161,0.004001644,0.020274102,scaffold_204,90806,90819,+,1
scaffold_59_193778_193782_+,4.767153531,5.460034795,5.593347444,10.72933558,14.4578568,6.353980937,4.624441113,6.308812459,1.195852701,3.110191884,5.707744142,0.000443809,0.004001644,0.189604767,0.004001644,0.024457443,scaffold_59,193778,193782,+,1
scaffold_29_840277_840334_+,87.96234907,84.76852584,83.74301029,110.6852108,122.5141906,78.3526642,66.85822525,70.21229925,0.645574014,6.692585117,5.703348159,0.00044607,0.004012714,-0.250510885,0.004012714,0.013157198,scaffold_29,840277,840334,+,1
scaffold_47_313257_313263_+,4.851337465,8.58584711,5.041568862,12.97793909,16.99643119,8.052854153,6.482060015,4.92951061,1.278110635,3.287755881,5.703035308,0.000446231,0.004012714,0.114672477,0.004012714,0.025381975,scaffold_47,313257,313263,+,1
scaffold_11_1733372_1733400_-,27.24462637,28.79790534,26.75079933,7.131658093,4.636833881,22.24518289,15.73320681,17.88958629,-1.803312956,4.307267228,-5.700489674,0.000447547,0.004018632,0.332332409,0.004018632,0.020397699,scaffold_11,1733372,1733400,-,1
scaffold_69_586737_586747_+,37.63160231,46.25173828,34.08029488,122.1235279,82.4541372,65.94604091,73.5422881,70.38874834,1.010209868,6.204945076,5.699319824,0.000448153,0.004018632,-0.257046441,0.004018632,0.023394612,scaffold_69,586737,586747,+,1
scaffold_8_761788_761829_-,29.26260066,28.38962562,24.86830669,5.6274474,4.194950584,10.05511866,10.83731839,10.05214051,-1.620327571,3.945169488,-5.700001467,0.000447799,0.004018632,0.406505855,0.004018632,0.020572844,scaffold_8,761788,761829,-,1
scaffold_202_132508_132620_+,113.0426676,133.3428725,118.2636831,151.9683281,117.8829009,502.2373287,467.2379131,471.7529757,-0.773663612,7.956774398,-5.698390291,0.000448635,0.004019178,-0.246967404,0.004019178,0.013920775,scaffold_202,132508,132620,+,1
scaffold_42_647958_647963_-,25.6791406,26.20515095,23.81607114,6.490431449,7.615533192,11.96716595,10.92813769,9.53393994,-1.102411999,4.045536529,-5.697090604,0.00044931,0.00402145,0.203931865,0.00402145,0.020312696,scaffold_42,647958,647963,-,1
scaffold_3_1133813_1133916_-,232.6426947,290.7268961,281.9046565,165.4272287,163.1333286,316.1137882,296.0771238,346.854883,-0.752501988,8.235654191,-5.695018919,0.000450388,0.004025422,-0.243379549,0.004025422,0.014073523,scaffold_3,1133813,1133916,-,1
scaffold_40_264513_264518_+,54.81693723,65.64548816,62.29743536,4.106062339,7.724834181,19.35130168,36.24668066,22.4775139,-2.61557586,4.886771423,-5.6946179,0.000450597,0.004025422,0.332165694,0.004025422,0.026331472,scaffold_40,264513,264518,+,1
scaffold_145_175073_175151_-,178.0606773,189.1889876,200.4443319,95.47491368,82.78239867,109.1455111,117.0738443,104.803079,-0.621306655,7.254990243,-5.689667515,0.000453187,0.004044772,-0.269145105,0.004044772,0.012287418,scaffold_145,175073,175151,-,1
scaffold_10_1759022_1759059_+,453.7553678,482.3920567,531.2848112,220.9162312,199.999464,444.3272748,329.8552127,508.1168494,-1.031432082,8.79947098,-5.680928272,0.0004578,0.004082117,-0.25606231,0.004082117,0.02384935,scaffold_10,1759022,1759059,+,1
scaffold_12_1122502_1122505_+,6.545479957,3.965968461,4.748081394,11.10678962,14.1269897,4.12241723,4.533854489,7.001094842,1.313480953,3.028661054,5.674023219,0.00046148,0.00409199,0.185101416,0.00409199,0.025294797,scaffold_12,1122502,1122505,+,1
scaffold_147_61348_61392_+,77.58937648,83.93576762,72.66442518,43.62566062,34.99061832,61.82708223,57.87756993,62.72431922,-0.733946877,6.163482673,-5.675385294,0.000460752,0.00409199,-0.282863698,0.00409199,0.014855408,scaffold_147,61348,61392,+,1
scaffold_20_893110_893115_-,21.83747184,15.4399327,19.15453705,25.73128809,27.59319998,13.66585225,10.46037825,10.21607874,0.926257142,4.375460291,5.676534312,0.000460138,0.00409199,-0.195834428,0.00409199,0.021124223,scaffold_20,893110,893115,-,1
scaffold_24_212358_212364_+,35.67813506,35.7675198,39.15043037,49.73398277,46.24760466,17.66319148,22.87750043,25.92600621,0.820249291,5.290316487,5.677437607,0.000459656,0.00409199,-0.273224468,0.00409199,0.017940985,scaffold_24,212358,212364,+,1
scaffold_42_719365_719366_-,5.467759838,5.327033761,6.442064329,9.248229803,8.278582755,1.39E-17,1.39E-17,1.39E-17,2.475074647,1.660326303,5.674747306,0.000461093,0.00409199,0.325396438,0.00409199,0.025759554,scaffold_42,719365,719366,-,1
scaffold_45_565467_565472_-,15.3892943,17.33546848,18.57436363,18.9924982,18.21213225,7.940731104,8.151882762,6.638406146,0.758116226,3.992586021,5.675830175,0.000460514,0.00409199,-0.09693569,0.00409199,0.020953159,scaffold_45,565467,565472,-,1
scaffold_3_210872_210879_+,13.40229655,12.00353113,5.266925418,56.02522634,34.2203614,20.22938527,20.5705825,12.40962376,1.803499477,4.421063222,5.672547014,0.000462271,0.004095199,-0.214278398,0.004095199,0.037404,scaffold_3,210872,210879,+,1
scaffold_67_473081_473085_+,26.02515257,36.02458531,35.63473718,13.87925636,10.81786451,39.45473939,51.20794265,73.01262496,-1.63671678,5.207181113,-5.670362678,0.000463444,0.004101784,-0.129052352,0.004101784,0.033488234,scaffold_67,473081,473085,+,1
scaffold_8_2266491_2266536_+,163.7035016,177.3137037,191.4277128,73.61114688,62.25293747,80.33194093,113.4850122,85.36687099,-0.835403343,7.02490556,-5.664706155,0.000466498,0.004124983,-0.305001176,0.004124983,0.019112154,scaffold_8,2266491,2266536,+,1
scaffold_190_77253_77295_+,48.95288615,52.00682685,54.51309257,28.61753087,26.26981636,36.9353928,43.07025814,43.29780594,-0.663374079,5.607379909,-5.658741732,0.000469742,0.00414982,-0.269546991,0.00414982,0.015849456,scaffold_190,77253,77295,+,1
scaffold_43_525890_525927_-,687.5127523,719.2090915,694.8128424,321.2995667,211.372267,643.7123761,466.2055614,450.4156451,-1.125467795,9.179389435,-5.656234842,0.000471112,0.0041504,-0.284654769,0.0041504,0.029872194,scaffold_43,525890,525927,-,1
scaffold_47_778095_778099_+,8.266670389,6.013562308,7.302959112,12.22701485,16.55480952,4.756582634,6.018630933,7.508919486,1.141199685,3.333574176,5.656853036,0.000470774,0.0041504,0.033566875,0.0041504,0.024384705,scaffold_47,778095,778099,+,1
scaffold_80_478917_478947_-,74.54334359,75.4828059,73.12078047,102.2061668,99.88903398,51.53998792,69.66843677,56.06091013,0.685061017,6.459005771,5.657623117,0.000470353,0.0041504,-0.31170248,0.0041504,0.015174786,scaffold_80,478917,478947,-,1
scaffold_1_1657519_1657520_+,1.39E-17,1.39E-17,1.39E-17,13.98580471,15.6727286,12.38134183,12.96362019,14.66466842,2.603146257,2.290705674,5.654115508,0.000472275,0.004151379,0.324417687,0.004151379,0.023505419,scaffold_1,1657519,1657520,+,1
scaffold_3_462652_462719_-,63.48342993,56.49380579,30.35893052,167.3929844,206.2865694,68.46581149,102.9220668,87.77529019,1.610064213,6.64125176,5.654827486,0.000471884,0.004151379,-0.298664488,0.004151379,0.040074066,scaffold_3,462652,462719,-,1
scaffold_3_1479874_1479923_-,147.9182776,151.2401462,149.7359852,85.6149207,67.88277153,127.6874535,111.963806,112.8157717,-0.718350763,7.107207409,-5.653652684,0.000472529,0.004151379,-0.317505132,0.004151379,0.013209383,scaffold_3,1479874,1479923,-,1
scaffold_8_18417_18482_+,113.4936832,49.75138244,96.40164177,82.69877425,91.38879051,832.7074422,1234.87601,1027.029081,-1.651436967,7.995746359,-5.650560931,0.000474231,0.004162501,-0.318186901,0.004162501,0.050048741,scaffold_8,18417,18482,+,1
scaffold_1_2083503_2083540_+,10.92437684,8.337397877,11.55693877,24.25421009,19.20668724,15.24813268,14.26198809,13.11476234,0.89383285,4.101717508,5.647436064,0.000475958,0.004166163,-0.189658544,0.004166163,0.021631069,scaffold_1,2083503,2083540,+,1
scaffold_12_1540226_1540309_+,23.8792712,20.07700115,24.07651497,30.35550376,31.8979056,16.09919685,11.38005474,14.83093402,0.866873978,4.640240721,5.647994301,0.000475649,0.004166163,-0.2614763,0.004166163,0.019633779,scaffold_12,1540226,1540309,+,1
scaffold_87_352126_352200_-,144.8169042,172.383139,159.6913742,99.4422017,108.7176071,193.1055131,177.5348769,187.8184707,-0.646169933,7.498669479,-5.64827221,0.000475495,0.004166163,-0.316321781,0.004166163,0.011993082,scaffold_87,352126,352200,-,1
scaffold_4_382850_382914_+,49.89714431,52.28729147,62.73467989,17.73870385,18.21174785,29.01748955,28.06903454,20.25209928,-0.960697422,5.234391619,-5.644003104,0.000477864,0.004179009,-0.223371821,0.004179009,0.019829176,scaffold_4,382850,382914,+,1
scaffold_2_2915839_2915866_-,47.54823399,49.14445889,54.69326405,30.37050068,26.71163303,43.61128726,45.1946191,47.55774906,-0.66297337,5.661076979,-5.640092806,0.000480044,0.004194235,-0.298252682,0.004194235,0.015579953,scaffold_2,2915839,2915866,-,1
scaffold_4_1675566_1675616_-,23.58201839,25.52440214,25.88311554,3.746997461,3.642554259,10.5800787,13.6210701,11.4143508,-2.004528101,3.877013773,-5.638291486,0.000481053,0.00419536,0.375469332,0.00419536,0.020574086,scaffold_4,1675566,1675616,-,1
scaffold_61_135668_135679_+,6.555144491,6.279547284,5.697953811,16.60799646,18.87342769,9.209633811,6.284761024,11.95008685,1.285739413,3.533931317,5.638750594,0.000480796,0.00419536,-0.042183326,0.00419536,0.024016428,scaffold_61,135668,135679,+,1
scaffold_6_104111_104167_+,43.95167614,42.32430577,49.38161785,94.60257918,80.57510728,74.53412463,67.87886461,72.94740427,0.687965406,6.247029071,5.637383744,0.000481562,0.004195963,-0.339023544,0.004195963,0.014915863,scaffold_6,104111,104167,+,1
scaffold_3_2505546_2505611_-,33.57166097,35.48905584,35.74688258,21.12420911,18.10241426,29.95820622,30.8416553,29.9933932,-0.644068243,5.115595174,-5.63224756,0.000484453,0.004217301,-0.250207027,0.004217301,0.01678606,scaffold_3,2505546,2505611,-,1
scaffold_9_2120975_2120984_+,17.80447742,14.76027727,23.94428753,24.48528132,25.16527899,7.829982362,10.00856725,7.661846023,1.032044479,4.193454587,5.630570241,0.000485401,0.004221704,-0.211403097,0.004221704,0.022923035,scaffold_9,2120975,2120984,+,1
