promoter_ID	mat_females_1	mat_females_2	mat_females_3	mat_males_1	mat_males_2	pE_females_1	pE_females_2	pE_females_3	logFC	logCPM	PValue	FDR	tw_dis	chr	start	end	strand	de	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_77_246867_246908_-	19.75613524	18.65010994	20.43608561	30.18896156	23.95147253	19.03995224	19.41558666	23.62777962	0.462232593	4.775773342	0.177892643	0.299498007	0.020125644	scaffold_77	246867	246908	-	0	JGI_V11_308268	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004674"	KOG0582	KOG0582	FBgn0046692	P83098
scaffold_8_1247139_1247157_-	20.26106052	18.13860761	20.95846216	16.26359218	22.83644408	13.18770719	22.46244994	24.88593532	-0.018050167	4.652194842	1	1	0.026128892	scaffold_8	1247139	1247157	-	0	JGI_V11_313217	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004674"	KOG1035	KOG1035	FBgn0019990	O01712
scaffold_9_1495841_1495879_-	76.29255103	75.40784437	88.12274645	67.493317	99.11986896	93.58327619	95.69311922	113.8673299	0.059082038	6.702274199	0.809140346	0.909120167	0.021262592	scaffold_9	1495841	1495879	-	0	JGI_V11_309101	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004674"	KOG0601	KOG0601	FBgn0011737	P54350
scaffold_97_244040_244096_+	51.85723877	54.19066989	54.50031609	48.14102371	42.33563512	54.0211867	55.89536213	49.26196835	-0.241918524	5.937483699	0.367127079	0.516932391	0.014846619	scaffold_97	244040	244096	+	0	JGI_V11_189230	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004674"	KOG0583	KOG0583	FBgn0038167	Q8T9L5
scaffold_97_29081_29087_-	13.61226361	12.12093028	10.24995156	25.1753458	19.46762221	15.56438063	13.75043433	16.26232477	0.888798072	4.344368332	0.019877877	0.048681198	0.022016144	scaffold_97	29081	29087	-	0	JGI_V11_256839	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004674"	KOG1027	KOG1027	0	0
scaffold_97_69873_69940_-	41.24687253	39.08070497	37.98898999	35.19378887	26.49148657	35.16564771	40.80125985	33.16879139	-0.353390724	5.457027489	0.250563259	0.388886704	0.018098146	scaffold_97	69873	69940	-	0	JGI_V11_309371	"GO:0004672,GO:0005524,GO:0006468,GO:0004713,GO:0004674"	KOG0604	KOG0604	FBgn0013987	P49071
scaffold_142_225537_225579_+	9.609281522	12.51547453	12.72318631	6.346109112	7.922167765	7.240843559	8.547558303	8.687260798	-0.695702546	3.696481652	0.205314935	0.334301565	0.023746381	scaffold_142	225537	225579	+	0	JGI_V11_229061	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0005083,GO:0004713,GO:0007242"	KOG0976	KOG0976	FBgn0002466	Q6NR17
scaffold_79_203165_203169_-	6.97846064	5.533508668	6.521271269	14.3551344	9.581293542	6.781967932	8.92265796	7.231313003	0.902204025	3.548660081	0.103663155	0.195337141	0.02535109	scaffold_79	203165	203169	-	0	JGI_V11_326383	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004713,GO:0007242"	KOG0696	KOG0696	FBgn0003091	P05130
scaffold_13_207816_207937_-	108.0249653	108.1166504	109.4173233	178.4732564	146.0632717	144.5672832	162.394361	122.7805384	0.579934925	7.296841044	0.00441705	0.013371438	0.016800443	scaffold_13	207816	207937	-	0	JGI_V11_194528	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004713,GO:0005952,GO:0008603,GO:0004692"	KOG0614	KOG0614	FBgn0000442	Q03042
scaffold_33_74091_74241_+	40.66368669	38.44509369	40.16256395	51.96060577	43.95348524	55.88555188	44.97725258	46.10758917	0.269756954	5.760739988	0.315555848	0.4633461	0.016967172	scaffold_33	74091	74241	+	0	JGI_V11_319998	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004713"	KOG0616	KOG0616	FBgn0000273	P12370
scaffold_4_734112_734122_-	27.07492246	49.35090045	72.57676497	66.87712739	59.92428555	28.45840812	34.57047951	34.38575896	0.35177661	5.807747256	0.312980627	0.460560943	0.051049	scaffold_4	734112	734122	-	0	JGI_V11_305605	"GO:0004672,GO:0005524,GO:0006468,GO:0004674,GO:0004713"	KOG0694	KOG0694	FBgn0020621	A1Z7T0
scaffold_2_462585_462617_+	5.617659009	12.396962	5.773873296	0.020098358	5.349543952	6.649909965	8.43853725	5.40639408	-1.519600013	3.248309553	0.041458995	0.091301243	0.03490901	scaffold_2	462585	462617	+	0	JGI_V11_1152	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG2137	KOG2137	FBgn0039623	Q9VAR0
scaffold_2_3667922_3667924_-	6.555032544	5.550715236	5.387988059	7.910978923	6.682011378	1.39E-17	1.39E-17	1.39E-17	0.315731899	2.808088627	0.662590636	0.795749552	0.027227634	scaffold_2	3667922	3667924	-	0	JGI_V11_303260	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1290	KOG1290	FBgn0026370	A1ZA05
scaffold_2_3668195_3668243_-	118.5650592	135.0391386	125.0208658	109.921498	117.0193499	96.65550127	119.3080723	142.1151118	-0.153556655	7.137933687	0.493325014	0.645365958	0.018927364	scaffold_2	3668195	3668243	-	0	JGI_V11_303260	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1290	KOG1290	FBgn0026370	A1ZA05
scaffold_219_84419_84423_-	13.80226706	10.69093477	14.62228142	24.90291928	17.63828166	20.0063721	10.78784527	11.53044442	0.701046392	4.324470859	0.07208146	0.145520521	0.028162562	scaffold_219	84419	84423	-	0	JGI_V11_229617	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1027	KOG1027	0	0
scaffold_27_331201_331237_-	21.39021743	22.28677761	20.13803124	27.00972167	18.67799765	22.73403424	18.26866896	19.99239043	0.102176607	4.744107916	0.829737949	0.924827226	0.021065968	scaffold_27	331201	331237	-	0	JGI_V11_212197	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1243	KOG1243	FBgn0260990	Q9VAH7
scaffold_8_43650_43695_-	43.32464828	36.41832289	41.63306403	54.85704978	44.76594129	27.97571146	25.06736257	19.51286111	0.29935948	5.478954742	0.267645716	0.409612263	0.019590308	scaffold_8	43650	43695	-	0	JGI_V11_222058	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1027	KOG1027	0	0
scaffold_9_2015624_2015682_-	36.30583923	39.38428358	34.63045695	40.39215825	44.9331847	44.76163357	48.01479552	41.48964667	0.21300005	5.632548217	0.452026127	0.605018672	0.016149014	scaffold_9	2015624	2015682	-	0	JGI_V11_45609	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1240	KOG1240	FBgn0260935	Q961J4
scaffold_96_102445_102484_-	26.52737704	24.59397306	25.13306448	21.50275724	20.24528263	25.83658386	21.91728735	23.87098104	-0.283077832	4.887004882	0.417667904	0.569969482	0.018342619	scaffold_96	102445	102484	-	0	JGI_V11_327846	"GO:0004672,GO:0005524,GO:0006468,GO:0004674"	KOG1243	KOG1243	FBgn0027507	A1Z6G6
scaffold_157_231446_231480_-	5.892742052	0	5.719686144	10.42063143	9.552606905	11.2940216	7.990063354	9.625768199	1.359565478	3.434157746	0.028445719	0.06604258	0.029396293	scaffold_157	231446	231480	-	0	JGI_V11_331143	"GO:0004672,GO:0005524,GO:0006468"	0	0	0	0
scaffold_16_831420_831426_-	17.81330931	15.5010269	22.91441364	26.14891807	31.35872917	21.59199662	22.88048709	31.34367069	0.613946153	4.877258509	0.078581453	0.156105137	0.023390303	scaffold_16	831420	831426	-	0	JGI_V11_223533	"GO:0004672,GO:0005524,GO:0006468"	KOG0584	KOG0584	FBgn0037098	Q8MTA4
scaffold_18_404705_404727_-	0	0	7.388943623	0.040707421	11.84203128	9.817676325	5.569407081	0.069612634	1.274302641	2.844937637	0.327040503	0.475853868	0.65487338	scaffold_18	404705	404727	-	0	JGI_V11_101532	"GO:0004672,GO:0005524,GO:0006468"	KOG3660	KOG3660	0	0
scaffold_18_404900_404937_-	12.75303365	11.50198772	9.912550331	12.3487444	29.089126	20.19954534	18.68154584	0.145855064	0.856264023	4.225513352	0.190923994	0.316383894	0.187895931	scaffold_18	404900	404937	-	0	JGI_V11_101532	"GO:0004672,GO:0005524,GO:0006468"	KOG3660	KOG3660	0	0
scaffold_18_405036_405147_-	64.24490963	49.47459112	62.60095467	58.48955773	160.9176603	110.1739698	82.89508515	50.214314	0.899139257	6.552033397	0.032592523	0.074132156	0.091163192	scaffold_18	405036	405147	-	0	JGI_V11_101532	"GO:0004672,GO:0005524,GO:0006468"	KOG3660	KOG3660	0	0
scaffold_18_405281_405333_-	59.78007756	40.31170911	47.42764561	40.53848969	118.2748787	122.491165	75.54293114	63.83807523	0.690292884	6.385143054	0.105311341	0.197674725	0.091323949	scaffold_18	405281	405333	-	0	JGI_V11_101532	"GO:0004672,GO:0005524,GO:0006468"	KOG3660	KOG3660	0	0
scaffold_18_405565_405578_-	767.4260786	669.5378519	806.4089531	690.9035515	1692.424373	1525.95604	1268.85284	1027.338851	0.672193174	10.24792618	0.047187332	0.102148936	0.067086769	scaffold_18	405565	405578	-	0	JGI_V11_101532	"GO:0004672,GO:0005524,GO:0006468"	KOG3660	KOG3660	0	0
scaffold_3_1390737_1390780_+	8.29927141	12.00582142	14.48657569	19.55560884	25.03034953	12.06699512	14.59742781	15.14867623	0.934791781	4.292859508	0.016569379	0.041640174	0.023806168	scaffold_3	1390737	1390780	+	0	JGI_V11_233797	"GO:0004672,GO:0005524,GO:0006468"	KOG0611	KOG0611	0	0
scaffold_3_1394128_1394138_+	17.63900674	16.30892538	16.63760728	28.87029512	22.91587935	14.08360033	12.50266317	15.51235697	0.614917028	4.52572297	0.083840118	0.164805373	0.020889216	scaffold_3	1394128	1394138	+	0	JGI_V11_233797	"GO:0004672,GO:0005524,GO:0006468"	KOG0611	KOG0611	0	0
scaffold_3_1394993_1395001_+	6.6839564	6.299700956	6.166799677	19.10368335	13.60701299	9.052576928	8.081666578	10.5178043	1.33977415	3.76519292	0.005365563	0.015826174	0.024526426	scaffold_3	1394993	1395001	+	0	JGI_V11_233797	"GO:0004672,GO:0005524,GO:0006468"	KOG0611	KOG0611	0	0
scaffold_42_639624_639629_-	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	15.65555812	8.882068281	18.41125875	0	3.034420413	1	1	0.033227295	scaffold_42	639624	639629	-	0	JGI_V11_321694	"GO:0004672,GO:0005524,GO:0006468"	KOG0591	KOG0591	0	0
scaffold_49_624418_624457_+	12.2506264	11.94033032	17.4170398	16.37668245	18.95457118	13.45522206	19.09263279	15.73869302	0.345897494	4.338864951	0.440982201	0.593827261	0.0231561	scaffold_49	624418	624457	+	0	JGI_V11_107401	"GO:0004672,GO:0005524,GO:0006468"	KOG1187	KOG1187	0	0
scaffold_210_71352_71354_-	7.235030755	7.028442466	8.341005863	17.02057486	16.56156421	12.08135507	11.89393028	5.648285897	1.142252451	3.860202549	0.012091747	0.031734603	0.025753627	scaffold_210	71352	71354	-	0	JGI_V11_204241	"GO:0004657,GO:0006537,GO:0006562"	KOG0186	KOG0186	0	0
scaffold_8_1997488_1997495_-	13.7868424	11.64030372	7.724089264	24.52576902	20.83480311	17.9853995	13.83317829	9.164064206	1.028559114	4.274200886	0.011126153	0.02946622	0.027030179	scaffold_8	1997488	1997495	-	0	JGI_V11_308519	"GO:0004645,GO:0005975"	KOG2099	KOG2099	FBgn0004507	Q9XTL9
scaffold_64_394558_394585_+	11.23375166	11.51863971	9.837318844	10.29718965	10.8060922	14.95627668	10.39942368	14.04470513	-0.04300933	3.966804332	1	1	0.022861482	scaffold_64	394558	394585	+	0	JGI_V11_215326	"GO:0004631,GO:0005737,GO:0006695"	0	0	FBgn0032811	Q9VIT2
scaffold_5_718102_718132_-	90.25108296	93.50600739	68.16136089	95.00963168	100.0083267	146.740211	87.84718709	78.63203932	0.215127199	6.79936399	0.478103816	0.631211093	0.040453676	scaffold_5	718102	718132	-	0	JGI_V11_306373	"GO:0004623,GO:0005509,GO:0016042,GO:0005576,GO:0006644"	0	0	FBgn0250862	Q9VYG9
scaffold_6_102472_102502_-	11.30246935	12.44662559	18.11916724	0.054374016	16.86039269	20.01274053	15.5530179	7.356140408	-0.709884458	4.083708356	0.350524194	0.49975925	0.140325971	scaffold_6	102472	102502	-	0	JGI_V11_312219	"GO:0004623,GO:0005509,GO:0016042,GO:0005576,GO:0006644"	0	0	FBgn0029720	Q8SXC6
scaffold_94_324271_324381_+	19.351477	18.30403641	17.13319685	52.15074214	26.10245224	40.71793106	24.85577683	49.41751331	1.09408662	5.232667339	0.004466282	0.013503606	0.048370089	scaffold_94	324271	324381	+	0	JGI_V11_112303	"GO:0004623,GO:0005509,GO:0016042"	KOG1181	KOG1181	FBgn0032414	Q9VKA7
scaffold_1_402294_402304_-	25.38325782	29.20755138	30.58503759	45.93568078	51.4833282	40.9685724	23.21005574	35.85598947	0.775671664	5.417791419	0.009692236	0.026123886	0.024004811	scaffold_1	402294	402304	-	0	JGI_V11_299795	"GO:0004618,GO:0006096"	KOG1367	KOG1367	FBgn0250906	Q01604
scaffold_113_223085_223096_+	18.65497411	13.00576038	19.35665847	22.4680046	30.64969888	29.58113114	31.60941052	35.47362652	0.639185691	4.950005189	0.071084126	0.143877888	0.021658031	scaffold_113	223085	223096	+	0	JGI_V11_300918	"GO:0004616,GO:0006098"	KOG2653	KOG2653	FBgn0004654	P41572
scaffold_15_356199_356250_+	158.4591865	144.1886837	154.4764805	129.4231474	121.7663141	319.2135354	263.9275617	341.0525671	-0.278580059	7.885465237	0.161821479	0.278102441	0.01498494	scaffold_15	356199	356250	+	0	JGI_V11_240002	"GO:0004616,GO:0006098"	KOG2653	KOG2653	FBgn0004654	P41572
scaffold_15_356984_356988_+	5.672164411	0	5.897935877	0.026633379	7.284745958	8.14655581	0.026301998	6.616728653	-0.052473543	2.824961086	1	1	0.174902894	scaffold_15	356984	356988	+	0	JGI_V11_240002	"GO:0004616,GO:0006098"	KOG2653	KOG2653	FBgn0004654	P41572
scaffold_2_3554381_3554473_+	66.19305167	70.64098327	73.57593023	75.51884653	96.96902069	80.81476383	95.67265546	106.0993828	0.297410723	6.610912482	0.200948911	0.328769724	0.018170073	scaffold_2	3554381	3554473	+	0	JGI_V11_303258	"GO:0004607,GO:0006629"	KOG2369	KOG2369	FBgn0042175	Q9I7L9
scaffold_14_1556659_1556736_-	16.03701915	18.72338584	15.93469583	33.90355084	31.97356917	19.65377013	22.15604864	11.59381342	0.95708497	4.734386439	0.005284784	0.01564843	0.023606865	scaffold_14	1556659	1556736	-	0	JGI_V11_315618	"GO:0004605,GO:0008654,GO:0016020"	KOG1440	KOG1440	FBgn0010350	P56079
scaffold_101_430247_430373_-	186.0378087	214.8936014	176.4428474	193.8053801	97.20696605	338.9128942	310.1043567	343.3383305	-0.403016425	8.073588837	0.151465414	0.263924079	0.037647137	scaffold_101	430247	430373	-	0	JGI_V11_112919	"GO:0004602,GO:0006979"	KOG1651	KOG1651	0	0
scaffold_3_1136896_1136918_-	11.0419831	8.486397922	10.21425189	0.024748036	6.715459048	10.50534207	7.320897023	10.15973451	-1.521412554	3.538828879	0.015585223	0.03951801	0.029028299	scaffold_3	1136896	1136918	-	0	JGI_V11_310801	"GO:0004602,GO:0006979"	KOG1651	KOG1651	FBgn0035438	Q8IRD3
scaffold_3_1138813_1138821_-	57.87261795	59.92820831	50.47201044	36.04418132	42.05077681	33.02577937	34.88122604	41.73714371	-0.521797808	5.746992863	0.052717572	0.112093528	0.01738575	scaffold_3	1138813	1138821	-	0	JGI_V11_220769	"GO:0004602,GO:0006979"	KOG1651	KOG1651	0	0
scaffold_10_793530_793552_+	0	0	7.652677427	0.033180799	9.33489134	7.271592416	11.41444574	9.803445807	0.890821055	3.11511843	0.352310926	0.501689577	0.117695869	scaffold_10	793530	793552	+	0	JGI_V11_98761	"GO:0004601,GO:0006979"	KOG3516	KOG3516	0	0
scaffold_20_258151_258172_+	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	21.944082	16.16872964	22.16435853	0	3.406076807	1	1	0.026996214	scaffold_20	258151	258172	+	0	JGI_V11_317231	GO:0004601	KOG2408	KOG2408	0	0
scaffold_25_950258_950266_+	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	41.17884409	58.09952335	17.29555762	0	4.211648869	1	1	0.090450425	scaffold_25	950258	950266	+	0	JGI_V11_304119	GO:0004601	KOG2408	KOG2408	FBgn0038538	Q9VEG6
scaffold_25_950380_950383_+	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	12.6221023	13.92888369	14.60094758	0	2.99243244	1	1	0.026304632	scaffold_25	950380	950383	+	0	JGI_V11_304119	GO:0004601	KOG2408	KOG2408	FBgn0038538	Q9VEG6
scaffold_25_951256_951274_+	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	7.167434	13.12999957	9.270207388	0	2.670301091	1	1	0.030234487	scaffold_25	951256	951274	+	0	JGI_V11_304119	GO:0004601	KOG2408	KOG2408	FBgn0038538	Q9VEG6
scaffold_25_996147_996185_+	0	5.987789019	0	1.39E-17	1.39E-17	882.884739	608.382544	529.135779	-4.098575085	8.188896582	0.103333046	0.194931532	0.053661803	scaffold_25	996147	996185	+	0	JGI_V11_304122	GO:0004601	KOG2408	KOG2408	FBgn0038538	Q9VEG6
scaffold_25_996337_996358_+	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	14.95944416	12.02007818	12.78121116	0	2.956326913	1	1	0.026760175	scaffold_25	996337	996358	+	0	JGI_V11_304122	GO:0004601	KOG2408	KOG2408	FBgn0038538	Q9VEG6
scaffold_78_51908_51910_-	1.39E-17	1.39E-17	1.39E-17	1.39E-17	1.39E-17	14.43692136	10.85296179	6.021249564	0	2.722288424	1	1	0.033664875	scaffold_78	51908	51910	-	0	JGI_V11_326243	GO:0004601	KOG2408	KOG2408	0	0
scaffold_88_396331_396368_-	19.90073015	18.52240955	20.52301743	22.67440316	18.31074989	22.88054129	22.09483288	20.93047285	0.060129547	4.705584589	0.951246117	1	0.019340874	scaffold_88	396331	396368	-	0	JGI_V11_327249	"GO:0004594,GO:0005524,GO:0015937"	KOG2201	KOG2201	FBgn0031682	Q8MRA2
scaffold_30_197758_197877_-	120.4176256	142.3883677	119.5694939	123.5429499	80.12503037	179.7681034	130.5894009	141.5843658	-0.323369101	7.242320375	0.209178045	0.3389929	0.027959853	scaffold_30	197758	197877	-	0	JGI_V11_319543	"GO:0004579,GO:0005789,GO:0018279"	KOG2754	KOG2754	FBgn0014868	Q24319
scaffold_21_732845_732902_-	82.08546385	95.03147403	69.38752389	66.18661843	49.38544485	103.1674533	76.13379272	100.7712361	-0.507010292	6.563329742	0.062426647	0.128864899	0.024162794	scaffold_21	732845	732902	-	0	JGI_V11_303417	"GO:0004579,GO:0005789,GO:0008250,GO:0018279"	KOG2447	KOG2447	FBgn0034277	Q7K110
scaffold_54_814713_814792_-	54.70968766	61.3166358	50.99788311	33.11412395	31.74078201	49.13826738	52.06240479	52.53088751	-0.778003364	5.854197289	0.003377004	0.010629995	0.015414802	scaffold_54	814713	814792	-	0	JGI_V11_226428	"GO:0004579,GO:0005783,GO:0006486,GO:0016021"	KOG2291	KOG2291	FBgn0053303	Q76NQ0
scaffold_11_2040603_2040625_-	25.93425938	27.61698021	24.5964733	25.53981483	14.21466138	34.57253751	22.32539988	27.94647949	-0.387763161	4.974339238	0.289502482	0.434040602	0.025721781	scaffold_11	2040603	2040625	-	0	JGI_V11_300830	"GO:0004576,GO:0006486,GO:0016020"	KOG2292	KOG2292	FBgn0031149	Q9VRE0
scaffold_7_1159252_1159322_-	95.4610409	103.267074	83.49030521	131.2143072	94.12899183	143.9730473	104.8495256	122.1184439	0.259959652	7.003932003	0.287618786	0.432040911	0.023876264	scaffold_7	1159252	1159322	-	0	JGI_V11_307851	"GO:0004576,GO:0006486,GO:0016020"	KOG2292	KOG2292	FBgn0011336	Q7KN63
scaffold_1_2935619_2935663_-	33.41314885	28.86841643	35.65974999	46.81812156	40.15571141	46.12500264	44.00440479	46.06272507	0.412455576	5.593000698	0.149419418	0.261163393	0.016620019	scaffold_1	2935619	2935663	-	0	JGI_V11_190238	"GO:0004571,GO:0005509,GO:0006487,GO:0016020"	KOG2429	KOG2429	FBgn0032480	Q8MS36
scaffold_36_452688_452692_+	5.324329796	5.440319612	5.225881098	5.237814796	0.025864254	0.03082892	0.01169328	5.9734847	-0.97751649	2.658593607	0.17904335	0.300570908	0.040658163	scaffold_36	452688	452692	+	0	JGI_V11_305234	"GO:0004571,GO:0005509,GO:0006487,GO:0016020"	KOG2429	KOG2429	FBgn0023511	O46091
scaffold_4_1828685_1828780_-	81.6109312	85.92750998	70.79606203	77.44385827	74.27993039	87.93054626	89.05130748	92.11728852	-0.066767972	6.599504658	0.79976	0.902877614	0.013415761	scaffold_4	1828685	1828780	-	0	JGI_V11_305670	"GO:0004571,GO:0005509,GO:0006487,GO:0016020"	KOG2204	KOG2204	FBgn0259170	P53624
scaffold_2_2503670_2503703_-	14.89781078	18.37387159	14.2032812	19.3812525	16.23476433	17.45313333	20.1722582	21.97876288	0.168248226	4.506926396	0.685752963	0.815773648	0.021060511	scaffold_2	2503670	2503703	-	0	JGI_V11_303198	"GO:0004565,GO:0005975,GO:0009341"	KOG0496	KOG0496	FBgn0260746	Q9VGE7
scaffold_76_214941_214977_+	154.1863418	119.2362459	210.7913107	149.5227351	173.4401507	216.648403	243.2129741	246.3892338	0.000784263	7.778425984	0.998294125	1	0.030693955	scaffold_76	214941	214977	+	0	JGI_V11_326098	"GO:0004565,GO:0005975,GO:0009341"	KOG0496	KOG0496	FBgn0260746	Q9VGE7
scaffold_163_223198_223208_+	14.62682899	12.21863302	28.02590744	18.4955323	22.8524708	23.52342995	28.04046261	27.73331137	0.176256099	4.775880576	0.682149202	0.813101407	0.03134076	scaffold_163	223198	223208	+	0	JGI_V11_262096	"GO:0004563,GO:0005975"	KOG2499	KOG2499	0	0
scaffold_25_730266_730273_+	19.28292703	13.48825503	21.52546127	35.74487624	32.32592781	28.75880646	30.35499815	31.06952966	0.907016039	5.027193064	0.005162131	0.015316427	0.019812979	scaffold_25	730266	730273	+	0	JGI_V11_318578	"GO:0004560,GO:0005975"	KOG3340	KOG3340	FBgn0036169	Q9VTJ4
scaffold_63_293311_293312_+	11.36207635	9.841730795	13.34285963	15.96636098	15.75511671	6.583240564	9.599391429	9.964041402	0.457220392	3.962280492	0.295078725	0.440197284	0.023235195	scaffold_63	293311	293312	+	0	JGI_V11_252189	"GO:0004559,GO:0005975"	KOG1959	KOG1959	FBgn0027611	Q8IPB7
scaffold_12_1517393_1517494_+	546.4435855	462.7089738	712.9574336	813.3041774	892.2023954	1210.245631	1207.277877	1211.044955	0.570927386	9.988329828	0.004667422	0.014007769	0.022556732	scaffold_12	1517393	1517494	+	0	JGI_V11_314822	"GO:0004556,GO:0005975"	KOG0471	KOG0471	FBgn0002570	P07190
scaffold_12_1517856_1517858_+	0	5.09561001	0	0.031038938	8.651389174	11.00361934	10.81981118	0.093568339	1.334340214	2.868294708	0.297383545	0.442792315	0.465183865	scaffold_12	1517856	1517858	+	0	JGI_V11_314822	"GO:0004556,GO:0005975"	KOG0471	KOG0471	FBgn0002570	P07190
scaffold_12_1518370_1518398_+	15.17239874	15.17407973	19.28040868	19.73240781	37.14832907	39.99520117	42.32279856	24.03310793	0.776697736	5.027076621	0.047757495	0.103229584	0.038545791	scaffold_12	1518370	1518398	+	0	JGI_V11_314822	"GO:0004556,GO:0005975"	KOG0471	KOG0471	FBgn0002570	P07190
scaffold_51_221644_221703_+	7.697393741	4.754080058	7.922020573	6.532863856	19.21416821	8.680520114	14.87178217	14.57761104	0.90980231	3.834263717	0.092154135	0.177795673	0.039946668	scaffold_51	221644	221703	+	0	JGI_V11_199162	"GO:0004556,GO:0005975"	KOG2212	KOG2212	0	0
scaffold_51_227721_227744_+	238.6896602	152.7448632	360.6127308	214.719017	267.8000195	298.4475336	347.312912	589.1790689	-0.055190486	8.479136629	0.905660239	0.977010741	0.081385685	scaffold_51	227721	227744	+	0	JGI_V11_249955	"GO:0004556,GO:0005975"	KOG2212	KOG2212	0	0
scaffold_94_316479_316511_+	20.75085822	24.24233724	27.60904215	26.19502227	44.74117837	35.51986929	36.98777188	39.92991897	0.548406351	5.28086442	0.092747833	0.178737923	0.024758492	scaffold_94	316479	316511	+	0	JGI_V11_202050	"GO:0004556,GO:0005975"	KOG0471	KOG0471	0	0
