chr	start	end	breadth	score	strand	nTSSs	SI
4516	scaffold_24	800515	800539	25	3	+	4124	-2.0519687214448
4517	scaffold_24	824186	824187	2	2	+	591	0.105314415964627
4518	scaffold_24	824210	824211	2	3	+	1635	-1.23491484624035
4519	scaffold_24	875677	875695	19	3	+	1915	-0.221076967061567
4520	scaffold_24	875716	875725	10	3	+	23873	-0.00387424336730335
4521	scaffold_24	886823	886824	2	1	+	556	-0.324626068094823
4522	scaffold_24	986793	986794	2	2	+	831	-0.310485365394118
4523	scaffold_24	986829	986830	2	1	+	1628	-1.42226347716213
4524	scaffold_24	986865	986888	24	3	+	2398	-2.64911437070662
4525	scaffold_24	1013381	1013421	41	3	+	7331	-2.65182212785483
4526	scaffold_24	1013443	1013447	5	3	+	5725	-2.59923745783467
4527	scaffold_24	1037014	1037015	2	1	+	535	0.758588779455459
4528	scaffold_24	1069050	1069053	4	3	+	1199	0.791955730945334
4529	scaffold_24	1077284	1077292	9	3	+	854	-0.947121937013655
4530	scaffold_24	1089752	1089763	12	3	+	740	-1.1170530086135
4531	scaffold_24	1089786	1089787	2	2	+	1679	-2.10045566608171
4532	scaffold_24	1139208	1139232	25	3	+	85787	-0.335599213061411
4533	scaffold_24	1139643	1139652	10	3	+	743	-0.213298717798675
4534	scaffold_24	1187076	1187077	2	3	+	1047	-1.37507183329493
4535	scaffold_24	1195043	1195044	2	2	+	1152	1.78933759774386
4536	scaffold_24	1201891	1201898	8	3	+	26898	-0.408015917597008
4537	scaffold_24	1207565	1207572	8	3	+	124260	1.02185152169615
4538	scaffold_24	1208217	1208249	33	3	+	1499	-1.63880694293641
4539	scaffold_24	1209995	1209998	4	3	+	1192	-0.533965521004673
4540	scaffold_24	1263947	1263959	13	3	+	1133	-1.45653396528031
4541	scaffold_24	1268050	1268062	13	3	+	1978	-1.43182070369399
4542	scaffold_24	1273666	1273673	8	3	+	1227	-0.572136827423828
4543	scaffold_24	1274411	1274412	2	3	+	1681	-1.96077059662997
4544	scaffold_24	1288443	1288454	12	3	+	3606	-1.24096575230171
4545	scaffold_24	1295874	1295889	16	3	+	404917	0.493023906811533
4546	scaffold_24	1295932	1295933	2	3	+	1453	-1.2534285367081
4547	scaffold_24	1296066	1296102	37	3	+	5189	-1.25198435110137
4548	scaffold_24	1296803	1296821	19	3	+	4130	-0.581709538866513
4549	scaffold_24	1296847	1296872	26	3	+	6754	-1.35890069476813
4550	scaffold_24	1296916	1296917	2	3	+	2249	-1.09518724212272
4551	scaffold_24	8158	8182	25	3	-	3695	-2.20016889213537
4552	scaffold_24	15287	15311	25	3	-	2397	-1.60717327082993
4553	scaffold_24	20439	20462	24	3	-	2586	-0.960489099503505
4554	scaffold_24	20777	20804	28	3	-	17194	-1.64348261692286
4555	scaffold_24	20824	20860	37	3	-	14289	-0.912722759661028
4556	scaffold_24	34408	34416	9	3	-	1462	-2.07566692364647
4557	scaffold_24	78014	78033	20	3	-	1971	-2.24665933899063
4558	scaffold_24	134427	134431	5	3	-	2156	-0.536911998212164
4559	scaffold_24	168707	168708	2	1	-	149	0.898137884268688
4560	scaffold_24	191350	191358	9	3	-	1441	-1.63966924600312
4561	scaffold_24	283692	283693	2	3	-	1331	1.19585960526858
4562	scaffold_24	360384	360387	4	3	-	546	-0.0728371419702265
4563	scaffold_24	409277	409301	25	3	-	3595	-2.30930929579125
4564	scaffold_24	475463	475464	2	1	-	405	-0.200758572200144
4565	scaffold_24	499395	499416	22	3	-	3425	-0.907448144752342
4566	scaffold_24	509890	509896	7	3	-	10640	-0.337475002988564
4567	scaffold_24	509953	509954	2	3	-	933	0.793680435894317
4568	scaffold_24	557775	557776	2	3	-	1090	-0.758670403723098
4569	scaffold_24	558120	558163	44	3	-	65579	-1.43800199296739
4570	scaffold_24	579040	579047	8	3	-	4602	-0.122777076825404
4571	scaffold_24	579105	579116	12	3	-	2850	-0.303916888774479
4572	scaffold_24	590525	590526	2	2	-	617	0.975928918281246
4573	scaffold_24	593910	593935	26	3	-	8525	-0.197343927729768
4574	scaffold_24	647053	647059	7	3	-	1389	-1.67804512770243
4575	scaffold_24	656452	656455	4	3	-	533	-0.290164171925809
4576	scaffold_24	702078	702079	2	3	-	1571	0.592314139247924
4577	scaffold_24	703557	703558	2	1	-	221	0.896479229698203
4578	scaffold_24	713075	713123	49	3	-	6537	-2.3376106469908
4579	scaffold_24	731640	731646	7	3	-	2361	0.431051162318417
4580	scaffold_24	757514	757515	2	3	-	938	-0.576081166430816
4581	scaffold_24	762811	762812	2	3	-	614	1.32752664815753
4582	scaffold_24	767722	767726	5	3	-	1486	-0.855345870499536
4583	scaffold_24	832466	832467	2	1	-	398	0.921534689863831
4584	scaffold_24	843715	843726	12	3	-	3797	-0.773774694752184
4585	scaffold_24	861505	861506	2	1	-	378	1.0780013307489
4586	scaffold_24	864519	864520	2	1	-	251	1.44948579287256
4587	scaffold_24	866661	866662	2	1	-	542	-0.351482755263188
4588	scaffold_24	871907	871913	7	3	-	3431	-0.116339243156288
4589	scaffold_24	952613	952618	6	3	-	604	-0.543813103711674
4590	scaffold_24	962904	962911	8	3	-	1119	-1.31858086898926
4591	scaffold_24	992152	992156	5	3	-	2501	-0.0652440597013282
4592	scaffold_24	995647	995648	2	3	-	3463	1.38044607870146
4593	scaffold_24	1010613	1010616	4	3	-	2035	-1.40780454636204
4594	scaffold_24	1016450	1016463	14	3	-	938	-1.3812274718279
4595	scaffold_24	1021794	1021812	19	3	-	2956	-1.36075029249318
4596	scaffold_24	1083217	1083224	8	3	-	3516	-2.21410861985919
4597	scaffold_24	1083244	1083302	59	3	-	7682	-2.99008749969624
4598	scaffold_24	1088791	1088816	26	3	-	4722	-2.79289128261595
4599	scaffold_24	1088849	1088864	16	3	-	2663	-1.94127505634901
4600	scaffold_24	1095059	1095107	49	3	-	6761	-2.43614488987891
4601	scaffold_24	1103132	1103150	19	3	-	3159	-1.7055586362902
4602	scaffold_24	1132618	1132620	3	3	-	1158	0.142235501395809
4603	scaffold_24	1137473	1137501	29	3	-	8628	-0.761298494879888
4604	scaffold_24	1139106	1139123	18	3	-	1999	-0.881965901584445
4605	scaffold_24	1185845	1185851	7	3	-	993	-0.901616803989001
4606	scaffold_24	1185967	1185989	23	3	-	20921	0.196736337837454
4607	scaffold_24	1209893	1209897	5	3	-	991	-1.45541935624631
4608	scaffold_24	1259817	1259840	24	3	-	3817	-2.63501975662682
4609	scaffold_24	1267435	1267438	4	3	-	1119	-1.47623780768176
4610	scaffold_24	1291946	1291947	2	1	-	630	-1.52741054521906
4611	scaffold_24	1292012	1292034	23	3	-	3212	-2.04207173279042
4612	scaffold_241	25748	25753	6	3	-	3383	-0.425056792155334
4613	scaffold_241	29576	29580	5	3	-	1724	0.298831732246707
4614	scaffold_241	31349	31370	22	3	-	1877	-1.90381548716327
4615	scaffold_241	39429	39485	57	3	-	90549	-1.52404768881
4616	scaffold_245	8882	8890	9	3	+	2846	-0.386711542663439
4617	scaffold_245	22941	22942	2	1	+	289	-0.655544637310735
4618	scaffold_245	22984	22988	5	1	+	629	-2.02155507674732
4619	scaffold_245	23009	23017	9	2	+	8639	1.14002806557653
4620	scaffold_245	24871	24882	12	3	+	689	-0.259799305550647
4621	scaffold_245	42218	42257	40	3	+	8164	-2.17284612089434
4622	scaffold_245	42548	42552	5	3	+	594	-0.760759010680989
4623	scaffold_245	53512	53516	5	3	+	1223	-0.325239618170997
4624	scaffold_245	53566	53567	2	3	+	882	-0.0762111957597216
4625	scaffold_245	60932	60934	3	3	+	1519	-1.11508338732587
4626	scaffold_245	11155	11158	4	3	-	337	0.79190114801801
4627	scaffold_245	41589	41598	10	3	-	1427	-2.01526112889968
4628	scaffold_245	80407	80419	13	3	-	1220	-2.33408508316497
4629	scaffold_245	80459	80460	2	1	-	599	-0.857349162605383
4630	scaffold_245	84051	84061	11	3	-	37928	-0.236981221696072
4631	scaffold_25	47166	47167	2	1	+	510	-1.2147567203892
4632	scaffold_25	57180	57186	7	3	+	4918	-0.571303593805658
4633	scaffold_25	74870	74895	26	3	+	2705	-2.04513133763704
4634	scaffold_25	94384	94389	6	3	+	2232	-0.0917117077341878
4635	scaffold_25	105343	105366	24	3	+	3293	-1.69096246419113
4636	scaffold_25	108456	108477	22	3	+	2208	-1.93364639722735
4637	scaffold_25	110985	111002	18	3	+	1395	-2.41077168404633
4638	scaffold_25	140656	140663	8	3	+	2892	-0.342135724781962
4639	scaffold_25	148796	148797	2	3	+	1329	0.278294887312233
4640	scaffold_25	180532	180533	2	2	+	792	1.2975206921534
4641	scaffold_25	215958	215979	22	3	+	48563	0.513078633925386
4642	scaffold_25	216213	216215	3	3	+	2989	1.11417967463159
4643	scaffold_25	216489	216490	2	1	+	481	-0.376526939524609
4644	scaffold_25	216818	216819	2	2	+	686	-0.170465690624004
4645	scaffold_25	217536	217537	2	3	+	1125	1.08274260366345
4646	scaffold_25	228334	228335	2	2	+	684	-0.764737910030043
4647	scaffold_25	230464	230471	8	3	+	7106	-0.0987941854260734
4648	scaffold_25	234672	234676	5	2	+	6746	0.385773177780068
4649	scaffold_25	243103	243122	20	2	+	1649	-1.3818718413709
4650	scaffold_25	265423	265455	33	3	+	8615	-1.76492866543542
4651	scaffold_25	284351	284352	2	1	+	346	0.587945324204657
4652	scaffold_25	330152	330186	35	3	+	7725	-3.01070322080664
4653	scaffold_25	358189	358196	8	3	+	6437	0.289637014852111
4654	scaffold_25	358218	358219	2	1	+	7017	-0.220898158845944
4655	scaffold_25	358268	358270	3	3	+	3782	0.80398496411958
4656	scaffold_25	362429	362434	6	3	+	1963	0.393563961773182
4657	scaffold_25	364163	364165	3	3	+	3703	0.913037437870494
4658	scaffold_25	418610	418616	7	3	+	3562	-0.879896570009107
4659	scaffold_25	418650	418670	21	3	+	5092	-1.65327488787156
4660	scaffold_25	513573	513576	4	3	+	554	0.652102517135704
4661	scaffold_25	518375	518377	3	3	+	661	-0.918744899700703
4662	scaffold_25	566072	566100	29	3	+	4281	-0.328381359892711
4663	scaffold_25	597053	597056	4	3	+	1234	1.05066823206271
4664	scaffold_25	625884	625887	4	2	+	6565	0.953837515223722
4665	scaffold_25	643751	643752	2	2	+	507	0.363940130525718
4666	scaffold_25	643795	643799	5	3	+	4598	-0.540020545630019
4667	scaffold_25	645268	645269	2	1	+	443	0.739151596055062
4668	scaffold_25	668762	668805	44	3	+	12826	-1.78066365363309
4669	scaffold_25	669387	669394	8	3	+	1413	-0.966386312666202
4670	scaffold_25	672065	672066	2	3	+	846	1.00178989173364
4671	scaffold_25	684320	684321	2	1	+	637	-0.520467894326258
4672	scaffold_25	705087	705088	2	3	+	723	0.168817662137613
4673	scaffold_25	730267	730268	2	3	+	1757	0.798817067004875
4674	scaffold_25	733165	733220	56	3	+	13477	-2.47716081339932
4675	scaffold_25	795496	795530	35	3	+	2956	-2.57397677143631
4676	scaffold_25	810724	810743	20	3	+	2388	-1.88363181644345
4677	scaffold_25	817145	817153	9	3	+	1669	-2.18755755590568
4678	scaffold_25	817330	817331	2	3	+	596	0.503852850247097
4679	scaffold_25	822665	822666	2	2	+	759	0.14432833142849
4680	scaffold_25	829970	829988	19	3	+	3750	-1.78573303594514
4681	scaffold_25	834528	834529	2	1	+	1086	-1.92656760570081
4682	scaffold_25	844579	844580	2	1	+	387	1.28541252675314
4683	scaffold_25	898765	898810	46	3	+	9119	-1.55369233623515
4684	scaffold_25	903552	903556	5	3	+	3888	0.0445576197541862
4685	scaffold_25	949273	949280	8	2	+	77159	0.396166613833509
4686	scaffold_25	949944	949946	3	1	+	517	-0.1844671952735
4687	scaffold_25	950263	950264	2	1	+	1083	1.00731940960754
4688	scaffold_25	950380	950383	4	1	+	375	0.031873309796155
4689	scaffold_25	951256	951257	2	1	+	239	0.838076868617731
4690	scaffold_25	953438	953442	5	3	+	3169	0.288924054968413
4691	scaffold_25	956690	956697	8	3	+	3441	-0.885353341055345
4692	scaffold_25	993509	993512	4	2	+	1878	0.78791665888619
4693	scaffold_25	996147	996162	16	3	+	17307	-0.0711549092003585
4694	scaffold_25	996184	996185	2	1	+	17657	-0.207975517218202
4695	scaffold_25	996339	996358	20	1	+	391	-1.09447516408773
4696	scaffold_25	1001872	1001877	6	3	+	1808	-0.0852769532671855
4697	scaffold_25	1031685	1031732	48	3	+	21029	-0.740511564986909
4698	scaffold_25	1031995	1031996	2	1	+	469	0.484655906929164
4699	scaffold_25	1034080	1034094	15	3	+	848	-0.239001059797624
4700	scaffold_25	1045255	1045263	9	3	+	71494	1.0967722548639
4701	scaffold_25	1045530	1045534	5	3	+	2415	0.510397243682555
4702	scaffold_25	1045674	1045690	17	3	+	487	-0.683960816715935
4703	scaffold_25	1045865	1045885	21	3	+	582	-0.256092536618147
4704	scaffold_25	1048110	1048129	20	3	+	4892	-0.968513586935178
4705	scaffold_25	1056084	1056087	4	3	+	48275	0.872182054204375
4706	scaffold_25	1057592	1057593	2	1	+	519	0.0759490882583527
4707	scaffold_25	1063989	1064044	56	3	+	43973	-1.55034557006481
4708	scaffold_25	1066552	1066571	20	3	+	4246	-1.32884791474391
4709	scaffold_25	1071748	1071751	4	3	+	2368	-2.33962843469215
4710	scaffold_25	1072758	1072766	9	3	+	2313	-0.736353057919328
4711	scaffold_25	1105135	1105136	2	2	+	564	0.0133402697639569
4712	scaffold_25	1108841	1108847	7	3	+	3270	-0.620460934732687
4713	scaffold_25	1112174	1112181	8	3	+	3645	-0.795336296673814
4714	scaffold_25	1112257	1112320	64	3	+	12557	-2.43289149038229
4715	scaffold_25	1112357	1112361	5	3	+	3713	-1.76865498979123
4716	scaffold_25	1115387	1115388	2	3	+	870	0.221111461945912
4717	scaffold_25	1117405	1117406	2	1	+	331	0.860496036408067
4718	scaffold_25	1144568	1144569	2	1	+	860	0.802001968997249
4719	scaffold_25	1164501	1164505	5	3	+	1143	-0.30476786348406
4720	scaffold_25	1170184	1170189	6	3	+	2324	0.378588707066856
4721	scaffold_25	1202940	1202962	23	3	+	1689	-2.09060579075773
4722	scaffold_25	1257161	1257167	7	3	+	1431	0.134575372812956
4723	scaffold_25	1259435	1259437	3	3	+	583	0.219215872991418
4724	scaffold_25	133712	133713	2	2	-	450	0.295281076051475
4725	scaffold_25	136391	136395	5	3	-	1518	-0.504754618140965
4726	scaffold_25	140538	140544	7	3	-	1507	-0.979462725963407
4727	scaffold_25	185309	185310	2	3	-	969	1.05575201085017
4728	scaffold_25	190176	190178	3	3	-	7273	1.43729980974475
4729	scaffold_25	191922	191924	3	3	-	17217	0.669936399088299
4730	scaffold_25	195190	195194	5	3	-	3091	-0.493465800029019
4731	scaffold_25	197101	197106	6	3	-	2387	0.41413281093119
4732	scaffold_25	201547	201552	6	3	-	2204	-0.268400712844103
4733	scaffold_25	225380	225381	2	3	-	803	0.346778059068979
4734	scaffold_25	279705	279706	2	3	-	1114	0.625437377030612
4735	scaffold_25	307076	307117	42	3	-	5276	-1.70493850785431
4736	scaffold_25	334902	334903	2	2	-	697	0.630315029209569
4737	scaffold_25	335168	335217	50	3	-	5750	-2.36771514289356
4738	scaffold_25	347469	347470	2	3	-	3369	1.07210181615502
4739	scaffold_25	368925	368931	7	3	-	1182	-0.451286402974314
4740	scaffold_25	369932	369967	36	3	-	6126	-1.83024976366038
4741	scaffold_25	370796	370797	2	2	-	427	0.0124946516016231
4742	scaffold_25	371102	371110	9	3	-	27670	-0.161301356445299
4743	scaffold_25	392081	392082	2	3	-	1363	0.901410669646534
4744	scaffold_25	392313	392314	2	1	-	52	-0.48268370790163
4745	scaffold_25	421087	421092	6	3	-	1019	-1.65778224503803
4746	scaffold_25	421153	421154	2	3	-	1539	0.690751754255221
4747	scaffold_25	421526	421548	23	3	-	8059	-0.923419777817827
4748	scaffold_25	421584	421594	11	3	-	6560	-0.109422978952889
4749	scaffold_25	421702	421723	22	3	-	7801	-0.593997901283651
4750	scaffold_25	421999	422048	50	3	-	10590	-1.85523091763783
4751	scaffold_25	422082	422088	7	3	-	6537	-0.576557146803895
4752	scaffold_25	422121	422122	2	1	-	451	0.0728390786160618
4753	scaffold_25	422653	422723	71	3	-	70627	-1.51475580728542
4754	scaffold_25	502071	502073	3	3	-	1186	-1.38433972855929
4755	scaffold_25	506572	506604	33	3	-	3680	-2.18821153617811
4756	scaffold_25	522342	522360	19	3	-	2202	-1.67344951123782
4757	scaffold_25	535164	535165	2	3	-	931	1.21315364932851
4758	scaffold_25	537110	537111	2	1	-	3011	-0.973466943576651
4759	scaffold_25	537133	537139	7	3	-	2526	-0.497752775391766
4760	scaffold_25	537496	537586	91	3	-	16323	-3.06953286187737
4761	scaffold_25	541550	541553	4	3	-	645	-0.528097441623731
4762	scaffold_25	552237	552248	12	3	-	1728	-1.64168028760126
4763	scaffold_25	563337	563344	8	3	-	1984	0.245008456268853
4764	scaffold_25	615417	615429	13	3	-	1700	-1.57787567318545
4765	scaffold_25	671644	671645	2	1	-	1756	-2.31793170595495
4766	scaffold_25	671666	671667	2	1	-	65805	0.317434850549387
4767	scaffold_25	671700	671718	19	3	-	71511	0.00776067086976129
4768	scaffold_25	682992	683001	10	3	-	1396	-0.864329839577966
4769	scaffold_25	683062	683077	16	3	-	1026	-1.06969650284548
4770	scaffold_25	741639	741658	20	3	-	716	0.00963767619616207
4771	scaffold_25	741947	741952	6	3	-	13809	0.20337757644016
4772	scaffold_25	748011	748012	2	2	-	747	0.0701739742013938
4773	scaffold_25	814626	814688	63	3	-	36337	-0.556163960873783
4774	scaffold_25	814890	814891	2	1	-	697	-1.10982299575813
4775	scaffold_25	815402	815403	2	1	-	681	-1.26463677165379
4776	scaffold_25	815554	815623	70	3	-	14986	-2.2735143240311
4777	scaffold_25	815645	815676	32	3	-	7991	-1.40753128587094
4778	scaffold_25	815709	815730	22	3	-	929	-0.713225880762984
4779	scaffold_25	816090	816092	3	3	-	1172	-0.0480188414547986
4780	scaffold_25	816359	816414	56	3	-	60458	-1.06318597107473
4781	scaffold_25	818899	818900	2	1	-	165	0.628525427238784
4782	scaffold_25	852229	852238	10	3	-	15756	0.0119986936820282
4783	scaffold_25	852268	852271	4	3	-	674	-0.413963440462375
4784	scaffold_25	887200	887201	2	1	-	584	0.447075116605978
4785	scaffold_25	912458	912462	5	3	-	2158	0.00411552982166885
4786	scaffold_25	979311	979316	6	3	-	1102	0.218928213187187
4787	scaffold_25	987100	987101	2	1	-	139	1.63911503346097
4788	scaffold_25	1030897	1030898	2	1	-	423	0.524466654066271
4789	scaffold_25	1044694	1044695	2	3	-	1247	1.51713339048842
4790	scaffold_25	1050955	1050973	19	3	-	4335	-1.06394912568211
4791	scaffold_25	1062845	1062862	18	3	-	1046	-2.01583716406625
4792	scaffold_25	1066437	1066453	17	3	-	1548	-1.80795659882924
4793	scaffold_25	1100995	1100999	5	3	-	678	-0.807906676670418
4794	scaffold_25	1174806	1174808	3	3	-	913	-1.57820186936134
4795	scaffold_25	1174858	1174865	8	3	-	2146	-1.53813682314007
4796	scaffold_25	1175549	1175556	8	3	-	4030	-1.5226954673329
4797	scaffold_25	1175576	1175595	20	3	-	3493	-1.35692820368645
4798	scaffold_25	1175810	1175811	2	3	-	820	-0.649107931144993
4799	scaffold_25	1176000	1176014	15	3	-	4022	-0.582102548167716
4800	scaffold_25	1177910	1177911	2	3	-	1274	-1.42552335344988
4801	scaffold_25	1178019	1178027	9	3	-	125193	1.01021822224842
4802	scaffold_25	1201406	1201411	6	3	-	1591	-1.78239482480498
4803	scaffold_25	1208535	1208563	29	3	-	5467	-2.15227033516011
4804	scaffold_25	1215153	1215158	6	3	-	2067	-0.728707485627043
4805	scaffold_25	1220512	1220514	3	3	-	2172	0.579422229408754
4806	scaffold_250	49801	49802	2	3	+	2115	1.03862286547385
4807	scaffold_2502	1308	1309	2	1	+	141	1.63961417189897
4808	scaffold_2516	1256	1257	2	1	+	250	2
4809	scaffold_2516	2406	2407	2	1	+	292	1.52377326898132
4810	scaffold_252	88654	88655	2	2	+	401	1.6106993097243
4811	scaffold_252	44545	44548	4	3	-	12671	0.441857109427573
4812	scaffold_253	75146	75150	5	3	+	4260	0.629118421992418
4813	scaffold_253	76203	76236	34	3	+	10089	-0.116681359978105
4814	scaffold_253	76453	76454	2	1	+	404	0.499906911976698
4815	scaffold_253	76716	76717	2	1	+	552	-1.20922171234254
4816	scaffold_2560	1671	1696	26	3	-	10522	-1.75845006454038
4817	scaffold_26	169490	169498	9	3	+	9969	-0.457991286318458
4818	scaffold_26	458877	458926	50	3	+	9726	-1.85923719240462
4819	scaffold_26	464927	464961	35	3	+	20477	-1.60260770977285
4820	scaffold_26	700006	700013	8	3	+	2363	-1.20295089640221
4821	scaffold_26	700363	700365	3	3	+	2570	0.328526320658485
4822	scaffold_26	713548	713549	2	1	+	771	0.452012041115984
4823	scaffold_26	715223	715269	47	3	+	3874	-2.73578349168835
4824	scaffold_26	752396	752400	5	3	+	3974	0.219572147126705
4825	scaffold_26	757881	757882	2	2	+	387	-0.0173192640389956
4826	scaffold_26	774062	774063	2	1	+	299	-0.0375814436931772
4827	scaffold_26	790235	790236	2	2	+	1221	-1.54253239364602
4828	scaffold_26	794155	794231	77	3	+	44313	-1.72929980737267
4829	scaffold_26	795284	795285	2	2	+	802	0.19975919070964
4830	scaffold_26	795678	795679	2	1	+	1029	-1.98344364727086
4831	scaffold_26	795702	795705	4	3	+	1661	-2.17069545346984
4832	scaffold_26	796252	796254	3	3	+	1229	-0.724052346150989
4833	scaffold_26	796293	796300	8	3	+	1463	-0.885583776703593
4834	scaffold_26	799836	799837	2	2	+	627	0.54078303605864
4835	scaffold_26	810440	810471	32	3	+	3527	-1.82369593853524
4836	scaffold_26	810510	810515	6	3	+	2142	-1.67312284247859
4837	scaffold_26	814064	814069	6	3	+	2452	-0.475063685612166
4838	scaffold_26	824089	824123	35	3	+	3829	-2.3702567049749
4839	scaffold_26	824410	824411	2	1	+	257	0.548190989173624
4840	scaffold_26	850634	850728	95	3	+	26788	-2.70840490678459
4841	scaffold_26	851054	851077	24	3	+	3984	-0.997027954915723
4842	scaffold_26	851448	851464	17	3	+	1621	-1.83989000189959
4843	scaffold_26	1013970	1013993	24	3	+	2500	-0.725313927374526
4844	scaffold_26	1014019	1014027	9	3	+	6903	-0.693098638911373
4845	scaffold_26	1014276	1014277	2	3	+	941	-0.285941666685065
