promoter_ID	chr	start	end	strand	gene	GO_ID	KOG_JGI	KOG_ID	FlyBase_id_representative_homolog	interprot_representative_homolog
scaffold_163_102863_102876_-	scaffold_163	102863	102876	-	JGI_V11_203797	"GO:0004179,GO:0006508,GO:0004601,GO:0006979,GO:0008237,GO:0008270"	KOG1046	KOG1046	FBgn0039640	Q7KRW4
scaffold_24_1187074_1187079_+	scaffold_24	1187074	1187079	+	JGI_V11_243400	"GO:0004179,GO:0006508,GO:0004601,GO:0006979,GO:0008237,GO:0008270"	KOG1046	KOG1046	FBgn0039640	Q7KRW4
scaffold_132_26914_26918_+	scaffold_132	26914	26918	+	JGI_V11_301437	"GO:0004177,GO:0005622,GO:0006508"	KOG2597	KOG2597	FBgn0000454	Q9VFQ9
scaffold_132_27180_27211_+	scaffold_132	27180	27211	+	JGI_V11_301437	"GO:0004177,GO:0005622,GO:0006508"	KOG2597	KOG2597	FBgn0000454	Q9VFQ9
scaffold_95_354893_354900_-	scaffold_95	354893	354900	-	JGI_V11_112386	"GO:0004176,GO:0006510"	KOG1400	KOG1400	FBgn0037780	Q9VH36
scaffold_12_1543484_1543487_+	scaffold_12	1543484	1543487	+	JGI_V11_99667	"GO:0004175,GO:0005839,GO:0006511,GO:0004298"	KOG0185	KOG0185	FBgn0250746	Q9VNA5
scaffold_158_222858_222892_-	scaffold_158	222858	222892	-	JGI_V11_231791	"GO:0004175,GO:0005839,GO:0006511,GO:0004298"	KOG0180	KOG0180	FBgn0026380	Q9XYN7
scaffold_24_767791_767836_+	scaffold_24	767791	767836	+	JGI_V11_303852	"GO:0004175,GO:0005839,GO:0006511,GO:0004298"	KOG0175	KOG0175	FBgn0029134	Q7K148
scaffold_87_150382_150438_+	scaffold_87	150382	150438	+	JGI_V11_308807	"GO:0004175,GO:0005839,GO:0006511,GO:0004298"	KOG0863	KOG0863	FBgn0250843	P12881
scaffold_90_465436_465547_+	scaffold_90	465436	465547	+	JGI_V11_231549	"GO:0004175,GO:0005839,GO:0006511,GO:0004298"	KOG0182	KOG0182	FBgn0026781	Q9XZJ4
scaffold_15_814402_814488_-	scaffold_15	814402	814488	-	JGI_V11_301858	"GO:0004146,GO:0006545,GO:0009165"	KOG1324	KOG1324	FBgn0004087	P17719
scaffold_66_780783_780799_-	scaffold_66	780783	780799	-	JGI_V11_307617	"GO:0004143,GO:0007205"	KOG1116	KOG1116	FBgn0030300	Q9VYY8
scaffold_15_1016433_1016470_+	scaffold_15	1016433	1016470	+	JGI_V11_301871	"GO:0004129,GO:0006118"	0	0	FBgn0015031	Q8MSK4
scaffold_23_1335208_1335303_-	scaffold_23	1335208	1335303	-	JGI_V11_230889	"GO:0004129,GO:0006118"	KOG4075	KOG4075	FBgn0032833	Q9VIQ8
scaffold_23_1335711_1335752_-	scaffold_23	1335711	1335752	-	JGI_V11_230889	"GO:0004129,GO:0006118"	KOG4075	KOG4075	FBgn0032833	Q9VIQ8
scaffold_61_268444_268476_+	scaffold_61	268444	268476	+	JGI_V11_231290	"GO:0004129,GO:0006118"	KOG4527	KOG4527	FBgn0040773	Q7JW00
scaffold_18_339200_339261_-	scaffold_18	339200	339261	-	JGI_V11_302522	"GO:0004129,GO:0005740,GO:0006118"	KOG3469	KOG3469	FBgn0034877	Q9W1N3
scaffold_61_233365_233480_+	scaffold_61	233365	233480	+	JGI_V11_231281	"GO:0004129,GO:0005740,GO:0006118"	KOG3352	KOG3352	FBgn0031830	Q86NN8
scaffold_12_293796_293876_+	scaffold_12	293796	293876	+	JGI_V11_230594	"GO:0004129,GO:0005739,GO:0006118"	KOG3057	KOG3057	FBgn0031066	Q8IQW2
scaffold_4_2427954_2427962_+	scaffold_4	2427954	2427962	+	JGI_V11_305530	"GO:0004089,GO:0006730,GO:0008270"	KOG0382	KOG0382	FBgn0030056	Q9W3C8
scaffold_4_2924567_2924571_+	scaffold_4	2924567	2924571	+	JGI_V11_42484	"GO:0004089,GO:0006730,GO:0008270"	KOG0382	KOG0382	FBgn0027843	Q9VTU8
scaffold_8_294140_294143_+	scaffold_8	294140	294143	+	JGI_V11_222096	"GO:0004089,GO:0006730,GO:0008270"	KOG0382	KOG0382	FBgn0027844	Q9V396
scaffold_58_415741_415789_+	scaffold_58	415741	415789	+	JGI_V11_306987	"GO:0004067,GO:0006516"	KOG1593	KOG1593	FBgn0033431	Q8MR45
scaffold_33_187362_187384_+	scaffold_33	187362	187384	+	JGI_V11_188369	"GO:0004057,GO:0016598,GO:0042176"	KOG1193	KOG1193	FBgn0025720	O96539
scaffold_19_1379844_1379875_-	scaffold_19	1379844	1379875	-	JGI_V11_210998	"GO:0004040,GO:0004182,GO:0006508"	KOG1212	KOG1212	0	0
scaffold_116_284070_284141_-	scaffold_116	284070	284141	-	JGI_V11_300994	"GO:0004019,GO:0005525,GO:0006164"	KOG1355	KOG1355	FBgn0027493	Q9Y0Y2
scaffold_97_301295_301302_+	scaffold_97	301295	301302	+	JGI_V11_327975	"GO:0004014,GO:0006597,GO:0008295"	KOG0788	KOG0788	FBgn0019932	P91931
scaffold_1_2637125_2637137_+	scaffold_1	2637125	2637137	+	JGI_V11_299913	"GO:0004013,GO:0006730"	KOG1370	KOG1370	FBgn0014455	Q27580
scaffold_1_3082196_3082301_+	scaffold_1	3082196	3082301	+	JGI_V11_300149	"GO:0003997,GO:0005777,GO:0006635,GO:0006118,GO:0016491"	KOG0136	KOG0136	FBgn0027572	Q7KML2
scaffold_1_2252728_2252897_-	scaffold_1	2252728	2252897	-	JGI_V11_190107	"GO:0003997,GO:0005777,GO:0006635,GO:0006118,GO:0016491"	KOG0136	KOG0136	FBgn0027572	Q7KML2
scaffold_1_2256553_2256578_-	scaffold_1	2256553	2256578	-	JGI_V11_190107	"GO:0003997,GO:0005777,GO:0006635,GO:0006118,GO:0016491"	KOG0136	KOG0136	FBgn0027572	Q7KML2
scaffold_129_259704_259712_-	scaffold_129	259704	259712	-	JGI_V11_62934	"GO:0003995,GO:0006118,GO:0016491"	KOG0140	KOG0140	FBgn0035811	Q9VSA3
scaffold_29_926221_926268_+	scaffold_29	926221	926268	+	JGI_V11_304439	"GO:0003995,GO:0006118,GO:0016491"	KOG0139	KOG0139	FBgn0038742	Q9VDT1
scaffold_4_2921413_2921457_-	scaffold_4	2921413	2921457	-	JGI_V11_187305	"GO:0003995,GO:0006118,GO:0016491"	KOG0140	KOG0140	FBgn0036824	Q95U46
scaffold_87_275407_275461_+	scaffold_87	275407	275461	+	JGI_V11_216649	"GO:0003995,GO:0006118,GO:0016491"	KOG0139	KOG0139	FBgn0036824	Q95U46
scaffold_130_222423_222482_-	scaffold_130	222423	222482	-	JGI_V11_301406	"GO:0003995,GO:0006118"	KOG1064	KOG1064	FBgn0023458	Q24593
scaffold_14_1020596_1020610_-	scaffold_14	1020596	1020610	-	JGI_V11_301637	GO:0003993	KOG1382	KOG1382	FBgn0026060	O96420
scaffold_183_68085_68097_+	scaffold_183	68085	68097	+	JGI_V11_64728	GO:0003993	KOG1382	KOG1382	FBgn0026060	O96420
scaffold_183_68230_68234_+	scaffold_183	68230	68234	+	JGI_V11_64728	GO:0003993	KOG1382	KOG1382	FBgn0026060	O96420
scaffold_46_184761_184769_-	scaffold_46	184761	184769	-	JGI_V11_248902	GO:0003993	KOG1382	KOG1382	FBgn0026060	O96420
scaffold_40_137906_137994_-	scaffold_40	137906	137994	-	JGI_V11_198312	"GO:0003980,GO:0006486"	KOG1879	KOG1879	FBgn0014075	Q09332
scaffold_2_3354160_3354179_-	scaffold_2	3354160	3354179	-	JGI_V11_303058	GO:0003963	KOG3980	KOG3980	FBgn0020909	P56175
scaffold_15_1471858_1471909_+	scaffold_15	1471858	1471909	+	JGI_V11_301888	"GO:0003954,GO:0005739,GO:0006118,GO:0008137"	KOG4040	KOG4040	FBgn0029888	Q9W3X7
scaffold_25_1066314_1066318_-	scaffold_25	1066314	1066318	-	JGI_V11_318645	"GO:0003951,GO:0008152"	KOG4180	KOG4180	FBgn0033373	Q7JW73
scaffold_25_1066422_1066470_-	scaffold_25	1066422	1066470	-	JGI_V11_318645	"GO:0003951,GO:0008152"	KOG4180	KOG4180	FBgn0033373	Q7JW73
scaffold_21_933301_933306_-	scaffold_21	933301	933306	-	JGI_V11_303481	"GO:0003924,GO:0005741,GO:0008053,GO:0016021"	KOG0448	KOG0448	FBgn0029870	Q7YU24
scaffold_25_518374_518441_+	scaffold_25	518374	518441	+	JGI_V11_304007	"GO:0003924,GO:0005525,GO:0005509"	KOG1954	KOG1954	FBgn0016693	Q8IGN0
scaffold_40_380037_380103_+	scaffold_40	380037	380103	+	JGI_V11_305792	"GO:0003913,GO:0006281"	KOG0133	KOG0133	FBgn0025680	O77059
scaffold_40_380200_380204_+	scaffold_40	380200	380204	+	JGI_V11_305792	"GO:0003913,GO:0006281"	KOG0133	KOG0133	FBgn0025680	O77059
scaffold_7_2075318_2075341_-	scaffold_7	2075318	2075341	-	JGI_V11_307800	"GO:0003913,GO:0006281"	KOG0133	KOG0133	0	0
scaffold_3_3453311_3453380_-	scaffold_3	3453311	3453380	-	JGI_V11_206552	"GO:0003910,GO:0005524,GO:0006260,GO:0006281,GO:0006310,GO:0003824,GO:0008152,GO:0004334,GO:0009072"	KOG2843	KOG2843	FBgn0016013	Q9VZI8
scaffold_7_2149590_2149597_+	scaffold_7	2149590	2149597	+	JGI_V11_313021	"GO:0003899,GO:0006350,GO:0046983"	KOG1522	KOG1522	FBgn0026373	O97183
scaffold_8_130777_130812_+	scaffold_8	130777	130812	+	JGI_V11_230475	"GO:0003899,GO:0006350"	KOG3497	KOG3497	FBgn0039218	Q9VC49
scaffold_3_1832654_1832734_+	scaffold_3	1832654	1832734	+	JGI_V11_206352	"GO:0003899,GO:0005634,GO:0006350"	KOG2354	KOG2354	FBgn0028402	Q5BI58
scaffold_3_1835315_1835361_+	scaffold_3	1835315	1835361	+	JGI_V11_206352	"GO:0003899,GO:0005634,GO:0006350"	KOG2354	KOG2354	FBgn0028402	Q5BI58
scaffold_2_579405_579441_-	scaffold_2	579405	579441	-	JGI_V11_230142	"GO:0003874,GO:0006729"	KOG4105	KOG4105	FBgn0003141	P48611
scaffold_46_325376_325377_-	scaffold_46	325376	325377	-	JGI_V11_128904	"GO:0003867,GO:0009448,GO:0008483,GO:0030170"	KOG1405	KOG1405	FBgn0036927	Q8MYV0
scaffold_62_336754_336770_+	scaffold_62	336754	336770	+	JGI_V11_226800	GO:0003840	KOG2410	KOG2410	FBgn0025837	Q9XZS5
scaffold_1060_12179_12270_-	scaffold_1060	12179	12270	-	JGI_V11_336563	"GO:0003824,GO:0045735"	KOG4231	KOG4231	0	0
scaffold_56_404568_404630_-	scaffold_56	404568	404630	-	JGI_V11_199604	"GO:0003824,GO:0045735"	KOG3773	KOG3773	FBgn0036449	Q9VUH7
scaffold_42_688888_688893_-	scaffold_42	688888	688893	-	JGI_V11_305911	"GO:0003824,GO:0009116,GO:0004850,GO:0005737,GO:0009166"	KOG3728	KOG3728	FBgn0039464	Q8IMQ8
scaffold_36_462385_462396_+	scaffold_36	462385	462396	+	JGI_V11_188403	"GO:0003824,GO:0008152,GO:0016791,GO:0016787"	KOG2882	KOG2882	FBgn0036760	Q8T0U0
scaffold_36_463938_464054_+	scaffold_36	463938	464054	+	JGI_V11_188403	"GO:0003824,GO:0008152,GO:0016791,GO:0016787"	KOG2882	KOG2882	FBgn0036760	Q8T0U0
scaffold_171_120198_120290_+	scaffold_171	120198	120290	+	JGI_V11_302417	"GO:0003824,GO:0008152,GO:0006631,GO:0016491"	KOG1683	KOG1683	FBgn0028479	Q8IPE8
scaffold_98_87956_87957_+	scaffold_98	87956	87957	+	JGI_V11_328037	"GO:0003824,GO:0008152,GO:0006118,GO:0031177,GO:0048037"	KOG4649	KOG4649	FBgn0027780	Q9VLL0
scaffold_8_1627187_1627231_+	scaffold_8	1627187	1627231	+	JGI_V11_222210	"GO:0003824,GO:0008152,GO:0006096,GO:0016868"	KOG0235	KOG0235	FBgn0011270	Q8MR44
scaffold_28_204673_204699_-	scaffold_28	204673	204699	-	JGI_V11_304281	"GO:0003824,GO:0008152,GO:0005524,GO:0006003"	KOG0234	KOG0234	FBgn0027621	Q0KHQ6
scaffold_5_1524052_1524151_+	scaffold_5	1524052	1524151	+	JGI_V11_306543	"GO:0003824,GO:0008152,GO:0005524,GO:0006003"	KOG0234	KOG0234	FBgn0027621	Q0KHQ6
scaffold_5_1553425_1553457_+	scaffold_5	1553425	1553457	+	JGI_V11_312067	"GO:0003824,GO:0008152,GO:0005524,GO:0006003"	KOG0234	KOG0234	0	0
scaffold_10_380379_380380_+	scaffold_10	380379	380380	+	JGI_V11_300356	"GO:0003824,GO:0008152,GO:0005509"	KOG4003	KOG4003	FBgn0051216	Q9VDU7
scaffold_10_1086782_1086851_-	scaffold_10	1086782	1086851	-	JGI_V11_187637	"GO:0003824,GO:0008152"	KOG1256	KOG1256	FBgn0027348	Q9V3S9
scaffold_12_437085_437109_+	scaffold_12	437085	437109	+	JGI_V11_187743	"GO:0003824,GO:0008152"	KOG1175	KOG1175	FBgn0012034	Q9VP61
scaffold_12_1427655_1427697_+	scaffold_12	1427655	1427697	+	JGI_V11_314798	"GO:0003824,GO:0008152"	KOG3603	KOG3603	FBgn0032923	Q9VIF2
scaffold_121_128551_128556_-	scaffold_121	128551	128556	-	JGI_V11_329494	"GO:0003824,GO:0008152"	KOG1175	KOG1175	FBgn0012034	Q9VP61
scaffold_1286_6800_6815_-	scaffold_1286	6800	6815	-	JGI_V11_301270	"GO:0003824,GO:0008152"	KOG2630	KOG2630	FBgn0037305	Q9VN95
scaffold_142_49397_49432_-	scaffold_142	49397	49432	-	JGI_V11_218409	"GO:0003824,GO:0008152"	KOG1535	KOG1535	FBgn0038924	Q95SI7
scaffold_17_1136900_1136938_+	scaffold_17	1136900	1136938	+	JGI_V11_316478	"GO:0003824,GO:0008152"	KOG1176	KOG1176	FBgn0027601	Q9VXZ8
scaffold_18_805802_805829_-	scaffold_18	805802	805829	-	JGI_V11_302621	"GO:0003824,GO:0008152"	KOG0873	KOG0873	0	0
scaffold_18_811510_811512_-	scaffold_18	811510	811512	-	JGI_V11_101631	"GO:0003824,GO:0008152"	KOG0873	KOG0873	0	0
scaffold_18_813890_813924_-	scaffold_18	813890	813924	-	JGI_V11_302546	"GO:0003824,GO:0008152"	KOG0873	KOG0873	0	0
scaffold_19_1300585_1300630_+	scaffold_19	1300585	1300630	+	JGI_V11_49587	"GO:0003824,GO:0008152"	KOG1535	KOG1535	FBgn0038858	Q8T8S4
scaffold_2_203520_203538_+	scaffold_2	203520	203538	+	JGI_V11_230133	"GO:0003824,GO:0008152"	KOG1683	KOG1683	FBgn0032160	Q9VL68
scaffold_2_602052_602101_-	scaffold_2	602052	602101	-	JGI_V11_187016	"GO:0003824,GO:0008152"	KOG3093	KOG3093	FBgn0085453	Q8MLS1
scaffold_20_532100_532102_-	scaffold_20	532100	532102	-	JGI_V11_211072	"GO:0003824,GO:0008152"	KOG1256	KOG1256	FBgn0036821	Q95R88
scaffold_20_533724_533780_-	scaffold_20	533724	533780	-	JGI_V11_211072	"GO:0003824,GO:0008152"	KOG1256	KOG1256	FBgn0036821	Q95R88
scaffold_213_67646_67678_+	scaffold_213	67646	67678	+	JGI_V11_204305	"GO:0003824,GO:0008152"	KOG1176	KOG1176	FBgn0039156	Q9VCC6
scaffold_213_72189_72329_-	scaffold_213	72189	72329	-	JGI_V11_303557	"GO:0003824,GO:0008152"	KOG1176	KOG1176	FBgn0039156	Q9VCC6
scaffold_25_368923_368931_-	scaffold_25	368923	368931	-	JGI_V11_304152	"GO:0003824,GO:0008152"	KOG4293	KOG4293	FBgn0261534	Q9V3Y3
scaffold_252_30664_30696_+	scaffold_252	30664	30696	+	JGI_V11_219439	"GO:0003824,GO:0008152"	KOG1176	KOG1176	FBgn0039156	Q9VCC6
scaffold_291_75956_75974_-	scaffold_291	75956	75974	-	JGI_V11_304522	"GO:0003824,GO:0008152"	KOG2799	KOG2799	FBgn0037643	Q95U38
scaffold_291_76275_76362_-	scaffold_291	76275	76362	-	JGI_V11_304522	"GO:0003824,GO:0008152"	KOG2799	KOG2799	FBgn0037643	Q95U38
scaffold_307_4374_4396_-	scaffold_307	4374	4396	-	JGI_V11_334147	"GO:0003824,GO:0008152"	KOG1682	KOG1682	FBgn0034191	Q7K1C3
scaffold_31_600477_600507_-	scaffold_31	600477	600507	-	JGI_V11_304905	"GO:0003824,GO:0008152"	KOG1680	KOG1680	FBgn0038049	Q9VG69
scaffold_32_31545_31566_+	scaffold_32	31545	31566	+	JGI_V11_319865	"GO:0003824,GO:0008152"	KOG0872	KOG0872	0	0
scaffold_32_34136_34156_+	scaffold_32	34136	34156	+	JGI_V11_319865	"GO:0003824,GO:0008152"	KOG0872	KOG0872	0	0
scaffold_4_2714822_2714829_-	scaffold_4	2714822	2714829	-	JGI_V11_305718	"GO:0003824,GO:0008152"	KOG3964	KOG3964	FBgn0038649	Q8SYL0
scaffold_41_786729_786744_+	scaffold_41	786729	786744	+	JGI_V11_213488	"GO:0003824,GO:0008152"	KOG1180	KOG1180	FBgn0010609	A1Z7H2
scaffold_46_49202_49246_-	scaffold_46	49202	49246	-	JGI_V11_306118	"GO:0003824,GO:0008152"	KOG1255	KOG1255	FBgn0004888	Q94522
scaffold_46_49748_49795_-	scaffold_46	49748	49795	-	JGI_V11_306118	"GO:0003824,GO:0008152"	KOG1255	KOG1255	FBgn0004888	Q94522
scaffold_46_169195_169272_-	scaffold_46	169195	169272	-	JGI_V11_322268	"GO:0003824,GO:0008152"	KOG1680	KOG1680	FBgn0033879	Q7JR58
scaffold_5_377329_377350_+	scaffold_5	377329	377350	+	JGI_V11_306482	"GO:0003824,GO:0008152"	KOG1447	KOG1447	FBgn0029118	Q8IQ64
scaffold_6_369535_369579_-	scaffold_6	369535	369579	-	JGI_V11_207639	"GO:0003824,GO:0008152"	KOG1180	KOG1180	FBgn0010609	A1Z7H2
scaffold_62_469786_469889_+	scaffold_62	469786	469889	+	JGI_V11_307390	"GO:0003824,GO:0008152"	KOG1180	KOG1180	FBgn0010609	A1Z7H2
scaffold_8_879112_879116_+	scaffold_8	879112	879116	+	JGI_V11_193158	"GO:0003824,GO:0008152"	KOG1179	KOG1179	FBgn0021953	Q9VKU1
scaffold_8_883716_883794_+	scaffold_8	883716	883794	+	JGI_V11_193158	"GO:0003824,GO:0008152"	KOG1179	KOG1179	FBgn0021953	Q9VKU1
scaffold_9_290813_290822_-	scaffold_9	290813	290822	-	JGI_V11_309043	"GO:0003824,GO:0008152"	KOG0872	KOG0872	0	0
scaffold_9_291689_291695_-	scaffold_9	291689	291695	-	JGI_V11_309043	"GO:0003824,GO:0008152"	KOG0872	KOG0872	0	0
scaffold_98_47755_47757_+	scaffold_98	47755	47757	+	JGI_V11_328028	"GO:0003824,GO:0008152"	KOG1176	KOG1176	FBgn0027601	Q9VXZ8
scaffold_10_297488_297503_-	scaffold_10	297488	297503	-	JGI_V11_313810	"GO:0003824,GO:0006725,GO:0016787"	KOG4409	KOG4409	FBgn0033226	Q5U191
scaffold_13_1844706_1844745_+	scaffold_13	1844706	1844745	+	JGI_V11_301400	"GO:0003824,GO:0006725,GO:0016787"	KOG1454	KOG1454	0	0
scaffold_17_1303841_1303886_+	scaffold_17	1303841	1303886	+	JGI_V11_241012	"GO:0003824,GO:0006725,GO:0016787"	KOG2382	KOG2382	0	0
scaffold_29_969300_969306_+	scaffold_29	969300	969306	+	JGI_V11_304503	"GO:0003824,GO:0006725,GO:0016787"	KOG1455	KOG1455	0	0
scaffold_29_969407_969417_+	scaffold_29	969407	969417	+	JGI_V11_304503	"GO:0003824,GO:0006725,GO:0016787"	KOG1455	KOG1455	0	0
scaffold_47_789600_789605_+.1	scaffold_47	789600	789605	+	JGI_V11_306263	"GO:0003824,GO:0006725,GO:0016787"	KOG1454	KOG1454	0	0
scaffold_5_121625_121627_+	scaffold_5	121625	121627	+	JGI_V11_306474	"GO:0003824,GO:0006725,GO:0016787"	KOG4178	KOG4178	0	0
scaffold_100_80468_80542_+	scaffold_100	80468	80542	+	JGI_V11_300478	"GO:0003824,GO:0006629,GO:0016789"	KOG2624	KOG2624	FBgn0023495	O46108
scaffold_182_175250_175270_-	scaffold_182	175250	175270	-	JGI_V11_302685	"GO:0003824,GO:0006629,GO:0016789"	KOG2624	KOG2624	FBgn0023495	O46108
scaffold_11_1714985_1715022_-	scaffold_11	1714985	1715022	-	JGI_V11_194239	"GO:0003824,GO:0006629,GO:0016020"	KOG2788	KOG2788	FBgn0032477	Q9VK30
scaffold_2_3374106_3374120_+	scaffold_2	3374106	3374120	+	JGI_V11_303060	"GO:0003824,GO:0006629"	0	0	FBgn0039471	Q9VB93
scaffold_2_863566_863597_-	scaffold_2	863566	863597	-	JGI_V11_220405	"GO:0003824,GO:0006629"	0	0	FBgn0031976	Q9VLU1
scaffold_2_865420_865435_-	scaffold_2	865420	865435	-	JGI_V11_232990	"GO:0003824,GO:0006629"	0	0	FBgn0031976	Q9VLU1
scaffold_675_18663_18726_+	scaffold_675	18663	18726	+	JGI_V11_204767	"GO:0003824,GO:0006596"	KOG0622	KOG0622	FBgn0013307	P40807
scaffold_675_19066_19123_+	scaffold_675	19066	19123	+	JGI_V11_204767	"GO:0003824,GO:0006596"	KOG0622	KOG0622	FBgn0013307	P40807
scaffold_11_1741469_1741519_+	scaffold_11	1741469	1741519	+	JGI_V11_222838	"GO:0003824,GO:0006564,GO:0016616"	KOG2336	KOG2336	FBgn0030305	Q9VYY3
scaffold_31_496779_496935_-	scaffold_31	496779	496935	-	JGI_V11_304946	"GO:0003824,GO:0006508,GO:0008236,GO:0004287,GO:0004252"	KOG2237	KOG2237	FBgn0032242	Q961N7
scaffold_6_1644783_1644802_-	scaffold_6	1644783	1644802	-	JGI_V11_307138	"GO:0003824,GO:0006508,GO:0008236,GO:0004274,GO:0016020"	KOG2100	KOG2100	FBgn0031835	Q9VMB4
scaffold_31_319585_319587_+	scaffold_31	319585	319587	+	JGI_V11_225197	"GO:0003824,GO:0006508,GO:0008236"	KOG2183	KOG2183	FBgn0032864	Q9VIM0
scaffold_97_398296_398325_-	scaffold_97	398296	398325	-	JGI_V11_61140	"GO:0003824,GO:0006100,GO:0016491,GO:0004459,GO:0006096,GO:0005737,GO:0019642"	KOG1495	KOG1495	FBgn0001258	Q95028
scaffold_11_1101397_1101405_-	scaffold_11	1101397	1101405	-	JGI_V11_46417	"GO:0003824,GO:0004333,GO:0006106,GO:0045239"	KOG1317	KOG1317	FBgn0028336	Q8IRQ5
scaffold_121_159230_159302_+	scaffold_121	159230	159302	+	JGI_V11_301203	"GO:0003824,GO:0004301,GO:0005792,GO:0009636,GO:0016020"	KOG2565	KOG2565	FBgn0010053	Q7JRC3
scaffold_121_159551_159553_+	scaffold_121	159551	159553	+	JGI_V11_301203	"GO:0003824,GO:0004301,GO:0005792,GO:0009636,GO:0016020"	KOG2565	KOG2565	FBgn0010053	Q7JRC3
scaffold_49_450981_451056_+	scaffold_49	450981	451056	+	JGI_V11_306334	"GO:0003824,GO:0003883,GO:0006221"	KOG2387	KOG2387	FBgn0036478	Q9VUL1
scaffold_10_1043270_1043301_+	scaffold_10	1043270	1043301	+	JGI_V11_208935	GO:0003824	KOG1454	KOG1454	FBgn0020545	O18391
scaffold_10_2057092_2057141_+	scaffold_10	2057092	2057141	+	JGI_V11_193992	GO:0003824	KOG1454	KOG1454	FBgn0020545	O18391
scaffold_10_1985924_1985960_-	scaffold_10	1985924	1985960	-	JGI_V11_300327	GO:0003824	KOG1454	KOG1454	FBgn0020545	O18391
scaffold_11_803602_803656_-	scaffold_11	803602	803656	-	JGI_V11_194107	GO:0003824	KOG0365	KOG0365	FBgn0038424	Q9VEV7
scaffold_12_2011136_2011167_-	scaffold_12	2011136	2011167	-	JGI_V11_301131	GO:0003824	KOG2016	KOG2016	FBgn0261112	Q9VTE9
scaffold_121_158760_158815_-	scaffold_121	158760	158815	-	JGI_V11_301178	GO:0003824	KOG4391	KOG4391	FBgn0025109	O76461
scaffold_16_53528_53538_-	scaffold_16	53528	53538	-	JGI_V11_302098	GO:0003824	KOG2100	KOG2100	0	0
scaffold_166_234701_234705_+	scaffold_166	234701	234705	+	JGI_V11_302233	GO:0003824	0	0	0	0
scaffold_183_124410_124437_-	scaffold_183	124410	124437	-	JGI_V11_332220	GO:0003824	KOG1551	KOG1551	FBgn0052112	Q86P67
scaffold_2_3532021_3532048_-	scaffold_2	3532021	3532048	-	JGI_V11_220648	GO:0003824	KOG0366	KOG0366	FBgn0028970	Q9XZ68
scaffold_23_1188988_1188999_+	scaffold_23	1188988	1188999	+	JGI_V11_303775	GO:0003824	KOG1516	KOG1516	FBgn0033943	Q8T016
scaffold_252_44542_44548_-	scaffold_252	44542	44548	-	JGI_V11_304160	GO:0003824	KOG1516	KOG1516	FBgn0032058	Q9VLJ1
scaffold_3_3368050_3368127_-	scaffold_3	3368050	3368127	-	JGI_V11_304781	GO:0003824	KOG1552	KOG1552	FBgn0053096	Q9VBX8
scaffold_31_453989_454011_-	scaffold_31	453989	454011	-	JGI_V11_225204	GO:0003824	KOG1516	KOG1516	FBgn0032057	Q9VLJ2
scaffold_34_513234_513258_+	scaffold_34	513234	513258	+	JGI_V11_305141	GO:0003824	KOG1516	KOG1516	FBgn0029690	Q8MZ17
scaffold_4_523983_524106_+	scaffold_4	523983	524106	+	JGI_V11_311321	GO:0003824	KOG3967	KOG3967	FBgn0038013	Q95RN0
scaffold_4_2702756_2702757_+	scaffold_4	2702756	2702757	+	JGI_V11_305716	GO:0003824	KOG1516	KOG1516	FBgn0032057	Q9VLJ2
scaffold_40_68645_68655_+	scaffold_40	68645	68655	+	JGI_V11_305752	GO:0003824	KOG1559	KOG1559	FBgn0052155	Q5BIC6
scaffold_63_535101_535147_+	scaffold_63	535101	535147	+	JGI_V11_307447	GO:0003824	KOG3197	KOG3197	FBgn0031836	Q8IGQ9
scaffold_63_527423_527454_-	scaffold_63	527423	527454	-	JGI_V11_307444	GO:0003824	KOG2368	KOG2368	FBgn0031877	Q9VM58
scaffold_7_1328623_1328631_-	scaffold_7	1328623	1328631	-	JGI_V11_312876	GO:0003824	KOG1516	KOG1516	0	0
scaffold_7_2315234_2315239_-	scaffold_7	2315234	2315239	-	JGI_V11_307908	GO:0003824	KOG1516	KOG1516	0	0
scaffold_70_35856_35860_+	scaffold_70	35856	35860	+	JGI_V11_307949	GO:0003824	KOG0697	KOG0697	FBgn0086361	Q8IMK7
scaffold_8_2060803_2060920_+	scaffold_8	2060803	2060920	+	JGI_V11_230516	GO:0003824	KOG2112	KOG2112	FBgn0042138	Q9I7R0
scaffold_80_10926_11006_+	scaffold_80	10926	11006	+	JGI_V11_59365	GO:0003824	KOG1388	KOG1388	FBgn0025809	Q9VXP4
scaffold_81_445701_445765_+	scaffold_81	445701	445765	+	JGI_V11_59467	GO:0003824	KOG3944	KOG3944	FBgn0030745	Q9VXG9
scaffold_81_446609_446613_+	scaffold_81	446609	446613	+	JGI_V11_59467	GO:0003824	KOG3944	KOG3944	FBgn0030745	Q9VXG9
scaffold_83_180288_180312_-	scaffold_83	180288	180312	-	JGI_V11_308647	GO:0003824	KOG1157	KOG1157	FBgn0039650	Q9VAM9
scaffold_10_1354356_1354361_+.1	scaffold_10	1354356	1354361	+	JGI_V11_300289	"GO:0003796,GO:0009253,GO:0016998"	0	0	0	0
scaffold_2_1119588_1119681_-	scaffold_2	1119588	1119681	-	JGI_V11_220427	"GO:0003779,GO:0016043,GO:0017048,GO:0030036"	KOG1924	KOG1924	FBgn0011202	P48608
